content,content_source,source_id,auto_related,sentiment_label
请问刹车怎么样？是不是偏软，有刹不住的感觉？,auto_home,24933,1,-1
大灯非常的犀利，太美了,auto_home,6851df59c38660cbd9435b68d352acf9_68,1,1
手动挡都玩不好，自动挡更不可能玩好。手动挡这问题还好解决，不拆变速箱更换。等双离合出问题了，可有的受了。这车手动挡出问题了，可恰恰说明，现在买手动挡最佳，手动挡问题解决了，新买主可以放心了。自动挡的要谨慎再谨慎了,auto_home,4d16927cbc711de5bb8e264347855af2,1,-1
我的6三年了，九万公里，其他问题倒是没有，最大的问题就是胎躁和风噪太大，特别是上了120以后！各位大神有没有好的解决方法，或者哪位改过，求教程，费用，效果，跪谢,auto_home,5db0f392dce3aa4fe599cae8b5270c7b,1,-1
你的是什么症状换的分离轴承？ 看样子只能哪天把车扔在4s等冷车查查看了,auto_home,3a5c2e8b043ce2acb76fca0931de3692_48,1,-1
支持吉利，支持博越，吉利加油，博越加油,auto_home,7bd019d2e43693aacd6cf42c4802e61a_10,1,1
出现得很突兀，让我以后用车有了一些担忧了！,auto_home,bec3cfad8eb4eb76dccd1c6c21f511c0_11,1,-1
有道理，相比之下开空调省油，驾乘舒适,auto_home,72a8b60a38ee8b2aa19d6031cc878fd5_1,1,0
车的售价区间是理想的范围内,auto_home,1573,1,0
改装小装饰贴的不错，车子立马显得很有档次了！,auto_home,1c58c45163d6393eb86b47db742fe905_67,1,1
垃圾发动机垃圾车，中国油老虎不是吹的,auto_home,6aa958723c871c691857078e98ce62a6_35,1,-1
途虎不错，现在保养都在途虎做,auto_home,63e79c514aa6b8bdc4644f22de692fbf_1,1,0
觉得油门太难控制有点窜—— 对，就是这个感觉！,auto_home,2c7af9dbcb49a876c1f7506988209650_4,1,-1
我也是10款自动精英，看到手刹那里，我笑了，我的也是这样脱落的，油箱那里早断了，全车的密封胶条都老化了，主驾关窗吱吱吱的响，电子系统总显示这报警那报警的，两个月前卖了，唉，好多回忆。,auto_home,7bcbddda62afddb08c393e5adbb935e3_72,1,-1
新车油耗19.9，多跑跑就好了，我的跑了170km已经降到12.5了,auto_home,3297d9854eeed728f9ca5a6ee05ba56e_32,1,0
这个论坛完全被搞坏了，一部车，上市一个月基本上可以看见很多托，这款车，上市了一年还是各种托帖，真的让人反胃。再看下，这里人气真心低。完全看不到真实帖子了，这两天尤为过分！一看帖子标题，就荒唐无聊透了！如：”青春已逝，还有什么可以拿来祭奠？“、”#荣威RX5一周年一起嗨# 我们给你的，就是你想要的 “、”被爽约不爽，偶遇美女车友一起去兜风“荣威RX5，初次相见，一见钟情！”、“超棒的爱车”、“相处快一年的小老婆贴身感受～”、“荣威RX5伴我行～夏天就要燥起来～”、“才提的小老婆RX5”、“姐，遇到提rx5的就嫁了吧！”、“妹子的“大白胖子”出来报道了”、“rx5，我的小5，我的小老婆”、“带着小5去接我的小情人去了”、。。。。。。上汽及4儿子就用如此水托贴营销吗？太可笑无聊透了！！！,auto_home,1fc274095ebc6498c9a0b6b155267f29_5,1,-1
