content,content_source,source_id,auto_related,sentiment_label
不是独立不独立的关系，我提车一个月多了，确实底盘没有质感有点散，我哥们的威朗底盘做起来就很有质感，这个应该是跟同级别合资车的差距吧！,auto_home,1b9b3adf92a12faa754b16e22b2af08e_23,1,cmp
我的也响，昨天去4S检查了又不响了，今天又开始响了，就像塑料碰撞的声音。,auto_home,f797e61979ad4684778917eec639cc00_2,1,-1
满油馈电，油耗8.7左右，很不错啦。,auto_home,29497ff30458dc33f0ad070bbf27dd39_6,1,1
你装充电桩有没有加钱，怎么收费,auto_home,2633,0,0
我开过手挡550，效果不一样，好很多，自动350也不错，比较平顺，手动350让我现在对荣威和名爵有点怕了,auto_home,5770beda7b6065767d99749bd034cfbd_113,1,cmp
别买这款车，你会有砸车的冲动的！没开过这么难开的车,auto_home,55fcae6bf0a599bfb6d04a301f63e2ab_64,1,-1
其实光看这款车颜色还是很喜欢的.,auto_home,14c8de2659482e0f23f1c0b3cddbedf8_124,1,1
我得新车也是佳通轮胎，今天才跑了一千多公里就被扎破了！哎,auto_home,653e3e03c4bd24ad7beb83ec2c013ffc_15,1,-1
哈哈，12万的H6都5年了，性能和可靠性还不赖！目前除右B柱有轻微异响外，木有任何问题。,auto_home,552f8a06f8676d2985beb27bae69452e,1,1
无人驾驶功能必配！同意的顶起！！！！,auto_home,18860,1,0
新车一个月左右&nbsp;平时也在用车&nbsp;频率不算高&nbsp;不知道为什么突然取车打不然火了&nbsp;除了电瓶没电(新车怎么电瓶会没电了)有没其他可能了？在线等,auto_home,37cbbf4ee16605c86b200436d089f373,1,0
新H6优势就是空间大，绝对符合楼主要求。当然油耗绝对不低，不要相信表显，用小熊油耗慢慢算,auto_home,491dbea7f1040d14c23f73becf6c4fe2_1,1,-1
meinv很漂亮！！！,auto_home,5be3e0d81d7c2fcb703e48c75856611b_15,1,1
问题是销售都没问我直接就给我上了补贴前的。我也不想贪小便宜,auto_home,6bf5827216ff8b4d1c0cfcb9e11b44ba_10,1,0
首先要支持你也力挺ERX5纯电车型，我是从前期eRX5混动掉头转向纯电的，应该也是当地第一个定车客户，但是迟迟没能等到4S的交期回复，心里确实不是滋味。这个车型目前还没有开始量产，就是因为没进北京市目录吗？不是已经进上海市目录了吗，那些上海本地订单厂家应该可以安排生产啊！是否可以这么理解？,auto_home,11e6c093f12a342f70432c5dfd901533_1,1,0
楼主眼光不错 金色大气 欢迎回顶 谢,auto_home,59e08d8dc0e36d2b625da251680ad11b_16,1,1
在中国最大车企是上汽，造车时间最久的也是上汽，商品质量较好的地方还是在上海。我以为买上汽的车有安全感。,auto_home,1b3cfe6b1bae6dd9f32cc8a9f9030e31_143,1,1
电话400投诉，除非免费更换座椅，否则因为个破塑料盖子换座椅太过分了,auto_home,fcd979c792e10773108b789ff4c52070_68,1,-1
???帝豪GL在紧凑型家轿中是一辆非常不错的车，从这辆车的热销也可以看得出来。车友对这辆车评价很高，尤其是在外观和内饰上，自从上市以来就是爆款，实力确实不容小觑。 ????郎行在我在购入GL之前开的最多的一台车，给我的印象非常好，我从一个刚学完驾照的“马路杀手”开始，就一直开妹妹的郎行练手。妹妹的郎行也让我蹭了好几次，想起来很不好意思。 ????郎行是一辆两厢车，也可以说是“原德朗”的两厢版，销量自然也不差。今天想起来把这两辆车放到一起来对比，稍显牵强，我就从外观、内饰和性能上给大家简单做一下对比吧。 那下面我们就对两款车进行对比！ 一、价格 ????帝豪GL?1.3T自动尊贵版????售价：10.78万 ????郎行手动舒适??????售价：11.万左右 ????这辆郎行是两年前的车了，在价钱上没有科比性了，2017款郎行1.6L手动舒适版价格在10.99万左右。 二、外观篇 ??? ???首先说一下两辆车的车身尺寸 ???帝豪GL??长度?4725mm????轴距?2700mm ???大众朗行?长度?4445mm????轴距?2610mm ???大众郎行是两厢版的，在长度上没有可比性，但轴距比GL就小一些了，这决定了内部空间表现郎行要差一些。 二、内饰篇 ????通过外观内饰对比，可以发现帝豪GL在用料上比郎行要好一些，但在做工上郎行并不比GL差，两年多的郎行内饰还能保存那么好，说明大众的做工是非常不错的，不知道帝豪GL在两年后内饰能否比得上郎行。 ????最后对比一下车钥匙。 ?四、性能篇 ????帝豪GL的行驶感受还是不错的，先前担心双离合严重顿挫现象没有出现；底盘是非独立悬挂，路感偏硬；动力不够强，只能说够用，在涡轮介入时还是能感受到推背感的；帝豪GL的安全配置很高，这个就不详说了；最爱的ACC自适应巡航，跑高速相当实用。 ????在买GL之前，我开郎行比较多一些，这是辆非常好开的车，操控感非常好，从来没有出现档位难挂的现象（在GL论坛上经常看到有1.8L手动不容易挂挡的问题，不知道是不是个例），对比的这辆郎行是手动档，在变速箱方面就没办法对比了；朗行的行驶感受挺不错的，底盘也非常稳，不知道是不是因为GL要重一些，开起来感觉GL的底盘要更稳一些；在减震方面感觉GL要更好一些，在一些小的颠簸上朗行震动更强一些，对于大的颠簸两辆车都差不多，减震很硬，在动力上比GL要差一点，作为卖菜车也够用了。 ????下面我做一个总结吧！ ????郎行销量也不错，在外观、内饰、驾驶感受上肯定是符合国人的期望的，市场表现能够说明一切。朗行在技术使用上算不上先进，但从基本的机械层面说，成熟好用是绝对的。 ????帝豪GL可以说是“国货精品”，是国产车中难得的一台好车，在内饰以及一些高科技的运用上完爆朗行，但这车辆耐用度上，GL还需要时间来考验。 ????? ?分享结束，大家有什么不同的观点可以发表一下，有说的不对的地方欢迎车友指正，谢谢啦！ ??麻烦版主给个精华吧！,auto_home,1722fdc6009afd205f0f5ce8ccfd9b20,1,cmp
驾驶水平问题吧，8万公里柴6，提速好，油耗低，驾驶轻松，动力强进。比QQ好开。,auto_home,22f2d49f72283e462c0207ad7d12fa70_4,1,cmp
你的发动机异响怎么回事？,auto_home,2a63fe5dcdba837cd113f7b28a558d00_112,1,-1
荣威rx5问世伤害了谁？！,auto_home,1949,1,0
好，谢谢兄弟，我还担心皮带被机油浸湿会打滑断裂呢，那我就放心了，3年更换。,auto_home,724865de4206b3be3ca31ac68f2b716f_153,1,0
水温我们车通病 SQ理应招回但这可能 所以我们车主要学会自我保护如果发现有水温现象务必去4S留个案底.... 正常情况水温指示应该超过中线 4S肯定会说显示实际水温千万要被忽悠那天真狼来吃苦头还我们车主 ? ? ? ? 水温我修概有次 换仪表总成定有用——我换3个（4S只有3个） 换电阻也定有用——换2个 换节温器也定有用——换个 换传感器也定有用——换2套 换线束也定有用——没换也太复杂要动干戈 ? 以我维修经历述手段都没用 因为我执最后汽技术部专家建议加两根接线 原因冷却风扇启动时产生干扰电流使仪表显示出错 ? 有块银白色东西4S黔驴技穷杰作说防止风扇热空气吹到传感器导致温度晕倒 结果里面粘结层遇到热熔化搞我车有团黑柏油装东西...唉 ? ? ? ? ? 改善接后水温像正常这个还要接受天热考验 这我维修经历希望能给其他车主参考并引起重视 如果那天真水温发动机废就杯具,auto_home,34fb232b99a8fc345ac8c876be89f681,1,-1
刹车皮啃得真干净，大家都这样能干，修车店生意还怎么维持啊~,auto_home,116b5a9a5b324e104d6352d373c208a1_3,1,0
