content,content_source,source_id,auto_related,sentiment_label
第一次听说i6厚重,auto_home,68dcd7d4c85814227025fd34a6737c19_3,1,0
雁塔下的秦100更加的好看。,auto_home,607f13b4d33a2cb5de0c2a7d9c0bf08e_10,1,1
最近一直在看车，在千回百转的筛选后我的目光也落在了荣威i6的这款车上，据我了解，荣威这个品牌还是很受消费者信赖的，平时也会潜水逛论坛，没想到自己也成为了i6的车主。 LED大灯伴着弧形设计，真的很迷人，堪称东方的神韵与西方动感特质的结合。别看它只是一部小轿车，内部空间又宽敞又高端。它是一辆互联网智能语音互动的车系，有远程控制车辆的多项功能。最最主要的是它省油啊，这个才是我决定买的关键，荣威i6超级省油早有耳闻，听说还挑战过吉尼斯纪录呢，谁能有这个自信。真的没想到自主车型有一天能出现在吉尼斯世界纪录中，真是给中国品牌汽车正了名，也长脸了，i6这次真的是出尽了风头，一个字形容就是棒！,auto_home,763050a74d03ac65e7154e86f7e29c40,1,1
这款车很不错，我个人喜欢车脸下孔孔,auto_home,46f1ac9213f4d2f2e89145811e5d99fc_11,1,1
印象很不错，赶紧再仔细看看，对名爵ZS高配置微微一笑，绝对的油菜花啊~~,auto_home,40735e7706fbba8faf2762e5250d83b7_7,1,0
荣威原本就是英国品牌,auto_home,625b1aae9483343ba8a08f55a38b6d49_78,1,0
博越的造型太有设计感了，喜欢这种款式，在市场上肯定会大卖的,auto_home,28f3090f4ce7e06a05af67595e812580_103,1,1
今年年初就打算买车的，期间看看车，拖拖拉拉，不知不觉就到夏天了，听说夏天买车优惠比较大，决定就这时候买吧！ RX5这款车也关注了很久，因为我对动力要求比较高，直接考虑的2.0T的。也对比其他车，JEEP指南者，价位高了，配置还低，关键是1.4T的，对于我这种追求动力的人来说还是不够，想了下还是放弃了。新款哈弗H6也看过，毕竟是卖得最好的SUV，但是不太喜欢哈弗的外观，感觉都大同小异，蓝标红标傻傻分不清，而且有朋友说哈弗的油耗比较高，所以还是pass了。 最后还是选择了RX5，2.0T的动力绝对可以，试驾的时候就喜欢上了，操作性也好，方向盘比较灵活，基本指哪打哪，一点没有笨重感。关键还是比较喜欢RX5的外观和没事，选择了稳重大气的黑色，看上去更霸气了，还有就是里面仪表盘的液晶显示屏和中间那块媲美特斯拉的大屏，很有科技感，而且互联网系统也很方便，逼格满满。 好了，不多说了，上几张照片，是在小黑贴膜的时候拍的，拍得不怎么样，各位大大轻喷,auto_home,31acd607f8f08fa13bf3a2bcbc6d626e,1,cmp
是的，AT被很多人神话了，就某销量神车的AT版，试过一次简直顿成狗，比我双离合都差多了。,auto_home,3015,1,-1
开着RX5的感觉和开普桑的感觉，估计很不一样。是时候我该换车了！,auto_home,25473,1,0
不过我还是建议你买Gs，外形绝对不后悔，而且现在不管国产还是合资都是走运动款的路线，至少热度还有一大段时间,auto_home,2de499796313bbc2d74525d168695856_28,1,0
我的博越我做主，给力！,auto_home,2f1a43e2ad2e91574feb418c383d3e00_66,1,1
最近发现市区w5油耗突然串高，第一次跑了三格油加满又跑了三格油，才跑了4百公里多一点，也就大概一箱半油左右，这油耗也太厉害了吧，以前没这么高啊，13年12月底车，先跑了65000公里不到。,auto_home,19cca3283196c561967ce678bf0a9ec2,1,-1
