source_id,content_source,content,auto_related,sentiment_label
682f82566e6ba62c8d7a44833bf82fc3,auto_home,今年年后我就鼓动媳妇去考一张驾照，以后我出门和朋友喝酒也能有个免费的代驾，媳妇儿虽然对我的这个想法感到很“不耻”，不过细想下还是听取了我的意见，毕竟多学个技能也不吃亏，目前她也已经成功考完了科目二，就差最后一个环节就能领证了。 考驾照期间她也会经常手痒地让我带着拿家里的H8来练练手，看着她那股子认真劲，就觉得这个女司机将来必成“大器”。我也就试探性问她要不等考完驾照给你也买辆车？没想到媳妇儿连想都没想就直接说“好呀！”说出去的话泼出去的水，反正家里条件还算宽裕，给媳妇儿物色一辆新车便提到了计划当中。 在车型选择上我原以为她会想买一辆简单点的轿车来开，没想到她居然主动告诉我还想买一辆SUV，因为觉得SUV视野更宽广，开着感觉安全性更好一点。正好月初的时候有场音乐节车展，抽空就带媳妇儿一起看看去了。 由于目的明确，当天到了展馆就直奔SUV的展位去看车了，要说现在的SUV市场可不比几年前了，基本上家家品牌都会涉足，逛车展的时候可让媳妇挑花了眼，全新哈弗H6，荣威的RX5，马自达的CX4，她看了还都挺喜欢的。,,
49fa6b680019b0df8d5ce8b4a8ca41e0_6,auto_home,现在做工不比以前！正常保养，正确使用，基本开到报废都不是问题！RX5动力早在锐腾上应用过了！有几个大修发动机的！,,
2ecb41866f2788b6396660592e0ef534_27,auto_home,朋友也是这车,,
2b33e416b04417889cbdefcc5923ee57,auto_home,点火走200米车还没热就到达目（吧我承认我就住在公园旁边嘿嘿） 此圈非常重要文末解答 车开拍 正面 45度越看越像950有木有 换个方向 侧面 屁股翘有木有啊 尾灯漂亮尾灯 示宽灯钣金接缝 霸气光束 看去像尾翼 -------------------------------------------------------------------------------------------------------------------- 突然发现银色 话说银色也看 --------------------------------------------------------------------------------------------------------------------- 公园夜景 --------------------------------------------------------------------------------------------------------------------- 家错餐厅 ---------------------------------------------------------------------------------------------------------------------   ----------------------------------------------------------------------------------------------------------- ----------------------------------------------------------------------------------------------------------- 最后说 就这个钥匙孔去拧油就没罪魁祸首啊 天冷零度冷车启动要要原热车   这次200块钱才跑330公里平时都370.380 市区郊区各半 油耗8哎 希望冬天快点过去太冷受鸟啊 徐州科技广场公园妈们广场舞乐园欢迎次再来  ,,
25468,auto_home,这款车带来的是美美的享受呢，赞了,,
5e8c2afa939a96f2038b2416c5ce5468_13,auto_home,同款车。。。目前5万6。。。还是比较给力的,,
31c7354d737824a019f6f783ed0c77bc_170,auto_home,一帮穷逼，买个壳子就去和别人比，你们买众泰好了，内饰外观不秒杀一切同价位吗？俗气低级的外观，山寨手机一样的内饰，高油耗的垃圾发动机，上路三年就破铜烂铁，就你这还支持国产？比亚迪 哈佛哪个不比你这强，看看图片对比，你还好意思说好看，更奇葩的还跟名图比，跟思域先比比吧，放思域旁边你那就是渣渣，放比亚迪秦旁边人家的技术含量秒杀你这看广告选车的货,,
1c5c52e6fc81cc85911ce83b7604407b_23,auto_home,车不识别卡，咋整？,,
18744,auto_home,花更多的钱买个更差的车难道不是真sb吗？高级的不如国外的，普通a级车国产的真不比国外的差。你买个10几万的a级合资车能证明什么呢？还不是屌丝一个,,
46cea07f935275690a3c0bf647b87419_129,auto_home,今天同朋友吃饭，随便测了一上朋友的日产轩逸2.0自动档。 环境噪声约46.只测了两车关窗时发动机空转和空调最大档两种条件时的噪声。,,
43165a3137ec0bed2022e899d3c3b774_3,auto_home,值得入手吗，开着舒服不,,
4297c50d396859268224b5dca76eb69e_27,auto_home,南通我也不知道啊，一直在上海工作涅，现在17款的很不错啊，升级了很多配置。,,
3b5ebdaa922e7c78fc68aa0a54ca3bc8_7,auto_home,倒车一直很快啊，从新车到手到现在一直觉得快,,
57b9e63a4847c81bfe2efd95d96343a0_124,auto_home,最美中国车顶起来期待回访,,
8340,auto_home,第一辆车以经济实用为主。同时作为年轻人还想要不错动力。之前学驾照时候爱超车快感。为之后选择涡轮增压埋伏笔因此最后定位裸车10万-15万。开始漫A级轿车选择之旅。本人比较崇尚美系德系。喜欢美系气也喜欢德。系严谨简单说之前看几款车。雪佛兰科鲁兹进4S店个接待人都没有别说试驾大众朗逸外观气内饰简单干净车况也还可以。就后悬调教偏硬。销售人员各种强制要求选项。算裸车接14万性价比一般。福特福克斯后悬连杆优势操控性。就内部空间偏前后排均家用话可能够用。轿车这么圈选来合资品牌A级轿车都普遍偏贵。于是想再看看于15wSUV。给人感觉加霸气。往路摆其他车都只能仰而望之。特别有存在感。结果美系德系扫15w以只能买SUV昂克拉创酷翼博等。等尺寸均偏众甚至没有15w以档甚失望。于想看看国内品牌。说到荣威这个品牌并不陌生。家人普遍评价就质量还可以就价格偏贵。到4S店眼就瞧白色海拔身子。全身袭白色。让人经不起诱惑。想轻抚之主驾视野特别内部空间。然后再review之前看轿车问RX5价格14.88w权衡还算比较果断付定金从提车掐指算开半年我非墨迹之人那就直奔主题这车最特点就特别省油RX5油耗感人经历万公里磨合对白油耗甚满意现在总里程油耗7.2L\100KM在1.5T250Nm动力面前分给力，接下来就是保养了，希望以后越开越好,,
18607,auto_home,新手必备：倒车影像 前后雷达自动大灯并线辅助后视镜加热胎压监测,,
5e192f4b66436e14bc258e6302fd3525_3,auto_home,对，一方面是质量确实不过硬（刚买几个月就出现故障），一方面是售后服务跟不上。,,
6a6370b8a1452a057b9f521b7e894595_43,auto_home,价位二百米，实用才是关键,,
6130d41475b76920339ed35224f38231_305,auto_home,好车好贴好风景~,,
5c750c2a2629fcca6c01596fbb47304d,auto_home,提车也有几些天时间了，对我个人来讲，gs越看越好看 帝豪GS定位跨界SUV，主要群体还是在年轻的消费者，前脸家族式的涟漪型设计。在配置方面，功能倒是挺多的，电动调节后视镜、行车灯、自动头灯等等。还有多功能方向盘，倒车雷达、电子手刹、自动驻车。不过现在倒车雷达很普遍了，没啥稀奇的。有看过帝豪GS的宣传片都知道，还有什么CarPlay娱乐系统，没用过。 在同个级别的车中，我个人感觉颜值算是挺高的，加上内饰配置方面上，性价比还算是挺不错的，至少我是这么认为，可能很多买了GS或者准车主们会都这样子认为。用专业术语讲，就是内饰沿用吉利全新的家族式设计语言，融入中国拱桥、典雅回纹以及自然流水等浓郁的“中国风”设计元素，既符合中国消费者的审美情怀，也有与外观相呼应的跨界风。同时，其座舱内采用高档软质搪塑材质、INS模内嵌膜环保设计、全景星空天幕、“城市魔方”纹理等现代感强烈的制造工艺和设计元素。 网上看的彩色照片太多了，本人也喜欢车车，业余摄影师，所以特地拍了些黑白照送给车友们欣赏。我觉得黑白照拍起来，风格会不一样，味道也会不一样。这可能好比你一样菜经常吃、吃多了，换种口味吃会有非凡的感觉。希望这些照片可以给车友们勾起不一样的感觉哈哈。,,
28aab08870fcae6916c929d53faf791b_1,auto_home,补充一下不足，减震调节档位12档，但是各档位调节起来不是特别清晰，也没有档位指示，只能从0往上数。最大的不足就是这个。,,
11f49cb0f5b838a384e9fee11c3f2bc9_112,auto_home,博越当时吸引我的就是它的外形和内饰做工,,
