source_id,content_source,content,auto_related,sentiment_label
6a80e9cb19c078e10241bb96f722ddda_38,auto_home,哦，，不远呢！我昨天去太仓试驾GS了，也想订这车，可惜分期贵近万块，全款又差点，很纠结现在。,,
3b932004edebdbb339ead33a25535f67_287,auto_home,不错不错，打算什么时候提车啊，我也准备提一辆，真心的好看,,
4d4314d81a23d50e9329a57286b1357d_3,auto_home,的确垃圾，我都后悔死了。花了几十万买了哈佛车，后悔没买帕萨特或者迈腾,,
1a075a91d3ffae5f3099203c07882fcd_4,auto_home,好贴子，学习了博越的用心心得,,
3792a02224f46968c9088498896b7e87,auto_home,        博越的天窗美啊，想当初买车时，我就想，买车就买suv，买suv必须带天窗。博越的各个方面都比较符合购车的心理预期，尤其这全景天窗更是超出心里预想，必须给个大大的赞。不过这博越的全景天窗真是让人又爱又恨啊，由于博越的天窗遮阳帘比较薄，如果你开车时需要开侧窗通风，只要车速稍高遮阳帘就会拍打天窗轨道发出啪啪啪的声响，这声响不是机械故障，不涉及行车安全，但是，烦人烦人太烦人啊，一段时间里网上到处都是天窗异响的声音。后来，某宝有人给出了天窗隔音的解决办法，抱着试一试的态度，本人购得了一份，安装后立即开车去试验，发现天窗啪啪啪的问题确实改善了不少，但是当遇到横风或车速达到100公里每小时左右时，天窗遮阳帘仍旧会剧烈抖动，甚至拍打到上方的天窗玻璃，发出砰砰砰的闷响声。为了根治这一问题，经过胡思乱想奇思妙想，忽然豁然开朗，既然下面导轨能加密封条阻止遮阳帘抖动发出异响，那么遮阳帘上方天窗处也应该能够采用类似的方法对遮阳帘的抖动进行限制从而消除异响啊，然后，经过几番试验，最终选定了两样价值几元钱的小东西，一个是两只可以按压变形的粘钩，一个是冬天封门封窗用的密封条，安装在天窗前面那块玻璃的尾部黑框上靠近遮阳帘边缘的位置上。用粘钩的好处是安装简单，安装后看起来比较工整，粘钩的顶端距离遮阳帘稍有空隙；而密封条则需要经过简单的处理后再粘贴，在美观上不如粘钩，好处是软材质，有弹性，可以与遮阳帘无缝接触，阻止遮阳帘抖动。配合某宝的消音作品，两者均能达到根治天窗遮阳帘抖动异响的目的。所有安装过程纯手动，不需要任何辅助工具。         个人觉得这是个几元钱的小点子，但是如果你不抵制对博越天窗部分进行这样的“改装”，那么它就能帮你解决天窗遮阳帘抖动异响的大问题。在这里，我把它分享给广大博越车友，希望广大博越车友博越越开越顺，生活越来越美。         信我，你就试试。         不信我，就请略过。 ————————————————————————————————————————————————— ****************************************************************************************************** ————————————————————————————————————————————————— 开工前先秀一秀博越的天窗 —————————————————————————————————————————————————— ****************************************************************************************************** —————————————————————————————————————————————————— 秀完一波天窗，开始正式干活。 —————————————————————————————————————————————————— ****************************************************************************************************** —————————————————————————————————————————————————— 安装完某宝的天窗消音神器，开始上路测试。 —————————————————————————————————————————————————— ******************************************************************************************************* —————————————————————————————————————————————————— 没有根治，继续改进。 —————————————————————————————————————————————————— ******************************************************************************************************* —————————————————————————————————————————————————— 测试成功，走一波！ —————————————————————————————————————————————————— ******************************************************************************************************* —————————————————————————————————————————————————— 总结：材料很普通，点子很廉价，但是，就因为这些普通的材料和小小的点子，我感觉我的博越就像是获得了新生。特作诗一首，以庆祝博越天窗获得新生。 博越天窗消音记 博越天窗亮又大， 窗外天空美如画， 开窗通风砰啪啪， 全车老少好尴尬。 从此开车不开窗， 闷的汗花如雨下。 某宝出品两封条， 传闻一粘解决它。 动手实践安装上， 确实有效仍有瑕。 横风抖帘拍天窗， 砰砰砰砰受惊吓。 求人不如求自己， 开动脑筋想办法。 封条粘钩齐上阵， 根治异响乐哈哈。,,
3727ebb3ba3df06c3ce6e305de77cc32_5,auto_home,没有一杆打死谁啊，只是说链条出问题的车里面以1.3手动的居多吧，又没说1.3手动一定链条会坏。 绝大多数是不会出问题的，不管是1.3还是1.5，这是肯定的啊，否则这车还怎么卖，只是很多人以讹传讹，搞得MG3好像非常不堪似得，很多车主包括我在内都开的蛮好啊。,,
6bcd3840d434702194be1cf93e34c970_229,auto_home,喜欢瑞虎7 2.0排量的毛病少…根据汽车投诉网数据说的,,
4d65b140f58a0d8690c1e2c6a4a272c6_5,auto_home,11.6肯定有问题。。这车还是比较省油的,,
141414e8a24f630420c6baf2d400080c_20,auto_home,有钱人看不上550没钱人买不起550我也买不起但550是台好车打心里喜欢他,,
614f33cacd0f7aa192a07a561d1533f5_64,auto_home,你、我、他，与博越同在，同high,,
5cd5c86072ea9a27da386f0ef0fa55e0_11,auto_home,这个问题是所有车都存在 我昨天也受不了这个噪音 去了四儿子 四儿子说这不是毛病  开试驾车拉我转了一圈 也是有噪音 所以这是普遍现象 希望厂家可以更换压缩机,,
