source_id,content_source,content,auto_related,sentiment_label
5884a2a5c8f92b689c9644664234c05d_14,auto_home,看看我在你图上的标注吧，一定要保证手刹拉紧后，红色箭头间的弹簧没有压缩成铁管才行。 红色箭头间的那段弹簧伸缩量太小，弹簧的刚性不足，是导致手刹失效的根本原因。 你通过手刹内的螺丝调手刹间隙，调小了手刹刹不住，调紧了手刹分离的不彻底，会磨损手刹的刹车片，过一阵手刹又会不好用。 ? 我举得应该算设计缺陷。单独的手刹基本上和车的寿命一样长，开过的其他车开7年都没调过手刹。W5开了4年，手刹我已经调了7次了。 ?,,
6d001475b96a5f65f33542ad9371e49d_48,auto_home,也可以说是国产车里的骄傲,,
78b992c803a5d432bbfeb35917dfe818_11,auto_home,楼主先认证吧，我看我朋友的博越挺好的啊,,
3a72abfecf96ef297d9071b0f4872209_4,auto_home,我的是豪域的，也想用16的备胎换个18的，你这个是豪域原装的18的轮毂？,,
fa061d779f66e3978eb2b482ddee7c90_101,auto_home,我也没说80多先进，多好，要上天要入地，也不会整天小情人啊小三啊小老婆的叫自己的车子，就是一辆有优点有缺点的家用车。更不会把它当做最美，整天秒天秒地秒空气。哈哈，还有啊，更不可能拿80去和途观、CRV、RV4甚至BBA做对比。因为机头都落后人家很多，装配工艺也落后，成熟的技术工人也不如人家积累多。,,
22001,auto_home,只是灯罩破了点吧，不影响使用用502粘起来，我就是这样用了5年，等下一次别人来撞,,
4c6775e0c1c2d350afccc534a3dce62b_2,auto_home,"汽车天窗之所以会出现漏水,那可能是因为排水系统出了问题。 天窗处有一个凹坑,如果排水不好的话就会流入室内。造成漏水的原因主要是A柱里的两根排水管,比如密封接合面的橡胶老化或者破损,都会造成漏水。 首先要检查一下排水口是否被灰尘堵塞,大多数天窗漏水都是因为排水口堵塞所致。汽车天窗日常保养没有特殊要求,只需定期检查天窗周边密封条是否有破损,并检查轨道润滑状况。 找不出原因的,建议到4S店修理厂让维修师傅拿水浇灌天窗试一下,找到漏水点再进行修复。        平时需要自己动手保养。车主自己可以动手对汽车天窗进行保养:将汽车天窗完全打开,首先用干净的软布擦拭滑轨上的灰尘;然后再用不易吸附灰尘的润滑剂,对天窗的滑轨部分和传动管道进行润滑即可。",,
1f52a0c121e6d09c9247355fd1162155_496,auto_home,顶灯确实很方便简单，不过我喜欢H6的专用风格,,
17fea7345e65379ec68ca659accbfa2e_128,auto_home,A1的车车还是在同级别中不错的，对于国产A0来说，我当年叫它小钢炮，动力可以，但反之带来的就是油耗，死高死高的，这也是我现在不开的原因，卖也不舍得且不值钱，开还没必要，放着吧，当纪念品了。,,
3cc3f1f14b8a5bfc61a2990104d26578_15,auto_home,我如果说我的EC7在第二年的时候尾灯进过蜘蛛，而且结网了，不知道有没有人信。,,
49eb5d83e08bac9942207f9defddfac6_10,auto_home,验车时候！尼玛车门边上的黑塑料两边都开胶了……晚上能看到左边近光灯上面好像有东西遮住一半样子……动力到是可以. 还有就是有点小胎噪！白色手动豪华版1.5的涡轮车！,,
60f8ecc5c3be1016dbb2460c0b89bb40,auto_home,这种天气出门没有车确实是一件很蛋疼的事情，更蛋疼的事情明明有车子却没有车子更加不方便，为什么呢？因为车子不给力啊，一辆老比亚迪开了五六年了，哪哪都是问题，我也是醉了，最要命的就是空调制冷不给力了，朋友让我去加点冷冻液就好了，不过想想还是换辆车好了，媳妇说要换辆大点的，最好是SUV，大气，空间大，想来也是，不过这辆小破车估计也换不了几个钱，自己也就十五六万的闲钱，想买个好点的合资车估计不太现实，只有选择国产了！,,
25937b73e2c7fb4093606e8ce16e8610_3,auto_home,勇气可嘉啊！都是无所畏惧的人比亚迪最强车！,,
5e96ed77ba6ad6a675397d22e916fbe2_4,auto_home,浙C路过 朋友价格微 让我听听你排气管的声音 837060631,,
56f92c1af1d6320698d3cce0e1b03379,auto_home,我也是服了，这么热的天，空调不制冷，一开始我以为没弄明白呢，火急火燎的去4s店，去了4s店都说这车就这样，什么性价比高，什么互联网，还有天窗，还卡那的感觉真是不怎么舒服。我就不明白了，这论坛里都是水军吗？去4s店的车主多的是，为啥没有这方面的问题，买车不便宜，不能欺骗消费者吧？,,
7bd8b5ad6d8cc2b4674bca9931b0d519,auto_home,活了20多年，终于攒够了钱去买人生中的第一辆车，心情有多鸡冻就不说了，相信很多童鞋都有过这种感觉。以下是到4S店看车拍的照片，车子各方面都满意了，就是还在纠结能优惠多少了，希望买了车的车主们能给个建议。,,
6d0cb2216453bd29907eeb0ff7cc3a13,auto_home,头几天开车右转时发现有异响，今天拆开看，师傅说差速器坏了，要换，但是到处都找不到配件。怎么办，有消息的可以给我出主意。谢谢车友。,,
