source_id,content_source,content,auto_related,sentiment_label
62aa594f181ea539922ce33e178221bf_40,auto_home,博越车友相聚好嗨皮！带着博越一起剿匪去！,,
d630e7f1cd580b6b9343b7acc2e07340_20,auto_home,红色车型内饰也是红色了？,,
1c2db9726b098de42c89c1e862c809a8_46,auto_home,居然是用千斤顶起安装的发动机板还有那个平衡杆实在是没看懂，到底有什么用？  ,,
25e8e034ccbe24fca10019584a7f6949_19,auto_home,上汽对不住了.诚心想买.你没诚意.纠结很久.还是定了性价比较高的风光580了。,,
53fcb3b66d99a54c81edd37b9f018610_3,auto_home,车不错的，好好开。,,
5bccc2c3bc66bec8bf86bd0914fd7241,auto_home,今天实店看了一下荣威i6这款车，空间~颜值等同级别合资车等等个人觉得最好了，坐进驾驶室和后排没有局促感大屏幕真的是够朋友，销售也很好耐心的讲解着，主观感受一分钱一分货吧，内饰塑料件比较多，但是你看上去还是有档次感的、今天不巧的是没有试驾车，等试驾过了在和宝宝们分享驾驶感受。我个人对这款车期望值还是挺高的，同级别也考虑过速腾但宝宝们都知道性价比在那摆着。,,
6a5b8a18642e49be3b09ee0c4a554de2_103,auto_home,1.8T的非常好,,
4cada91514c7c16388a31e079faa9cdd,auto_home,荣威RX5在车身尺寸上有相当的优势，特别是在车宽与车高方面，2700mm的轴距也处于同级前列。得益于出色的空间优化，荣威RX5在后排空间上具有压倒性的优势，身高4500px的驾驶者在后排乘坐，甚至可以轻松得翘起二郎腿。RX5还把荣威品牌在车内用料和品质上的长项发挥到了极致，拥有“同级最大面积的软性材质包裹”，车身钣金倒角半径小于3.5mm，这些都是很多同级合资品牌都所不能及的，更别说是同级的中国品牌对手。在核心动力总成和底盘调校方面，上汽大集团的优势更是明显。2.0T发动机的动力输出大幅领先，加速性能位居前列，也是中国品牌中少有的采用直喷技术的发动机。此外，荣威RX5的整套底盘由上汽位于英国长桥的工程团队和保时捷的底盘调校团队历经3年共同打造。正因为同级中国品牌SUV在实力上还不足以对荣威RX5构成威胁，所以定位稍高于中国品牌的韩系品牌SUV便率先“中弹”了，具体而言，北京现代途胜以及东风悦达起亚KX5感受到的“被抢单”压力应该最大。平心而论，上汽荣威在品牌方面，还略逊于在华苦心经营多年的现代和起亚。所以，既然最终不少消费者把订单投给了荣威RX5，那么一定有必然的因素。是骡子是马拉出来遛遛，事实胜于雄辩。说那么多官方的，最终我想说的是——我终于买车了！啊啊啊啊啊啊啊,,
47b7e0047c05a6057f8a19c4e5387e7e_225,auto_home,666活动这不错有空带我一个 但是我的这个车全是问题新车啊不但嘎嘎嘎的响还挂不上档啊后悔买了 求解啊!,,
3c984b8b3482a8236c2bd48b4ac7c875_420,auto_home,"我是被内饰跟空间坑了，我买车几个月的感受车身太重马力小坐几个人更明显，右副驾驶异响，低速不灵活转弯笨重加速非常的慢，同是6万多的车真心不如现代瑞纳,起亚k2,标志301，抛开内饰空间直接秒杀它",,
4258579974ded416f56fa0fcf82f9b2c,auto_home,春节前那会老婆就嚷嚷着买车！“人家春节出门自驾游，我们在家刷朋友圈！说出去人挤人，等下次在去！下次下次，又没那么长的假期！”一直拖着不怎么想买，平时上下班骑骑小毛驴就行了，还环保！也没什么时间出去玩，车子真没感觉能够用上的。上班族工资有限，买台车每个月还有贷款压力。又吵着，难道每次回老家又要蹭别人的车回去吗？朋友说名爵ZS这车挺不错的，所以就来看看。看了一圈，觉得ZS挺不错的，跟销售也了解了一下动力的问题，我觉得我适合手动一体的，这个排量也不大，还省油，价格也还好10多万，质量希望跟网上说的一样，我感觉综合考虑性价比挺高的，对ZS我感觉了解的还不全，希望在这里，朋友们可以跟我说说，欢迎分享谢谢~,,
f2f8e7018f15f77609fa1e69ff717640,auto_home,中奖啦！3年半33000公里正时链条坏了！真心没怎么跑，也就上班一天开个15公里左右，周六、周日基本不动，看别人60000公里都没事，就想问一下有比我还跑的少的就换的吗？车下午6点多送修理厂了，没拍照片，明天补上，估计这链条也就三到四年的寿命，不存在公里数。再就是是在一般的修理厂换，还是去4S换，有经验的说下，谢谢！,,
8060c4d8fee8d82bee7cfa6b2e2f2260_60,auto_home,内部真的挺不错。,,
9480,auto_home,不会，晚上开天窗看夜景特别漂亮。,,
209a8e1260e0f074751060ff0b249754_16,auto_home,最满意的就是这车型。,,
cb23c62bf9d4413cb40aaa6319e0de90_213,auto_home,新6很棒，主动性安全配置高和性价比高。,,
26401,auto_home,有颜值，有配置，有空间，动力够，我喜欢。最满意的当然是外观了，其次是内饰配置，有档次，开出去不掉面子。看车的时候也看了合资的，日系的不考虑，大众的外观有点跟不上时代，美系的油耗高，最后选择帝豪GL是因为它的外观和配置以及价格都能让我满意。空间比较大，2700的轴距，在同级别车里空间是比较大的，我1米78的身高坐在后排也不感到挤。我买的是1.8L的，动力绝对够了，本来想买1.3T的，担心夏天开空调了，动力不够，自然吸气还是好点的吧??转向还是蛮精准的，1.8的是液压的，比较稳，1.3的是电子助力的比较轻，看个人喜好了。这款车油耗呢一般在7-8个油，我能接受，毕竟市区堵，油耗中规中矩吧。这款车操控性很好，所以底盘有点硬，在市区的话还好，没什么影响。外观真的没话说，这个价位的真的很难找出比它更好看的了，真心喜欢，也是下决心买它的关键因素。,,
3f812a63979dc315b2c300af1c05fcca,auto_home,"虎7这个车算个国产车中比较出名车吧因为我人生中第辆汽车就国产汽车之前朋友对于国产车有定误解这个我比较能理解,自从买了这个家伙感觉还是好车不贵，开了朋友的车子后更给我感觉棒棒的。漂亮的外观，再加上我开车特别猛，往往绿灯刚亮起我就一脚油门，看着其他车子远远的甩在后头别提有多开心了。可惜媳妇在车上的时候还是得慢慢开，转眼间迎来了第一次保养，出发 师傅开始保养，只能去休息室看电视了。。。开的油耗不错，我开车这么差的习惯才9.2L，车子开的还行，就是空调制冷效果太强。怕冷。。下次继续晒",,
19145,auto_home,荣威就发动机好  别的地方你确定仔细看客服 了解了？,,
47afec9d9cfd8feb19b128e5a601e396_2,auto_home,恭喜大比亚迪，这个销量第一，从数据上看那可是遥遥领先那。,,
3bf0ed6d6ea80eb74bd3899cab89fcdf_15,auto_home,老师傅，方向确实难打，每次出停车场，我都是胳膊抡圆了打方向，看着又着急又紧张,,
55c93a2f40e887f57705741cc39d996f_13,auto_home,不要过于神话某个车，事实是30万公里一般家用车报废也开不到,,
535c708c0705a4e054f227342074d143_5,auto_home,好 我是拖 这种六个月得新车荣威应该送给你，要什么钱呀！,,
2680979d3c66cff17fe0f50c8f45c84c_77,auto_home,超车瞬时油耗高，经常急加速，油耗就下不来。,,
559a239abadd457768de4053d39eb588_18,auto_home,确实如此，前天车子划到了，在QQ讨论群说了句“车漆真心薄”然后一群人出来喷我。我就呵呵哒了，讨论群还不让讨论了？要不就拖要不就脑残粉，鉴定完毕。,,
1fbd10e706cdba86628acfd3f25ecaa0_88,auto_home,奇瑞请继续作死,,
