source_id,content_source,content,auto_related,sentiment_label
7824471ab75d441e2a8c1bf7e7da00b5_15,auto_home,呵呵呵呵，那些零几年的奇瑞旗云，比亚迪f3，吉利金刚，远景等等，都是老爷爷老奶奶了，除了别漆不怎么样我还真没发现别的问题。,,
52b074fec9d990cfe196d73f915e4758_281,auto_home,途观比7卖的多,,
26133,auto_home,上汽的技术真的不错,,
5952,auto_home,啥时候的车，看我的帖子，我是16年11月份的车子，2.0T的，变速箱也漏油,,
8e959a68f509a246f1747c4814fad160_3,auto_home,没有启动发动机，就只通电了。,,
24064c4c8e4c06718080e29c5c433f82,auto_home,这两天发现的，d档怠速时右前玻璃共振咯吱咯吱响，关窗时顶到头玻璃有摩擦声音而且感觉电机一直往上升有种顶不带头的感觉。求助论坛看看什么原因导致，是摇窗机为题还是密封胶条作怪。,,
7c6c303c0de2e34564f9da9d58fc22b5_6,auto_home,噪音博瑞赢了，油耗i6赢，如果经常高速i6吧特别省油。当然如果做个全车隔音也不错,,
28863c559442012e0aa1b01c5f01c264,auto_home,"<div class=""tz-paragraph""> 沉浸在汽车之家 很 多年 了 ，从哈弗出M4开始就 一直关注哈弗 ，年底就要提全新 的H6 了 ，但 是 一直看论坛都说这毛病那毛病 的 。 。 。 。 很惆怅 ，又说有问题 的有说没问题 的 ，但 是 ，还 是自己去试才 是真 的 ，从汽车之家论坛出 的第 一个提车帖子我就在关注 ，总结 了他们车里出现 的所有问题 ，今天 ，我去 了4S店 ，准备试驾 ，而且 ，这 是我第 一次去卖车 的 地方 ，本人22 ，驾照 不到 一年 ，但 是实际驾龄已经12年 了 ， 小时候有机会接触车 ，因为那时候 小个子 矮 ，只能够 得到昌河 的油门 。 。我爸就找昌河教我学车 。 。 。 。 。言归正传 。 。 。今天去店里试驾 了新款 的红蓝标中配蓝标试驾车 是 四月份第 一批车 ，红标 是 六月份 的新车 。 。 。 。试驾 的两辆车在怠速 ，怠速轰油门 ，时速 一百 二都没有出现压缩机噪音问题 ，整辆车除 了胎噪 和急加速出现 的噪音外 ，几乎没有任何噪音 ，车内也没有任何异响 ，另外我认为急加速 的声音 很 好听 ，车在行驶中从D档前推 一 下到空挡 ，在 下推 一 下到D档有人说就回 不去D档 ，只能停车之后才能推回去 。 。 。 。本人亲测没这回事 ，怎么推都没问题 ，拨片可以随时介入 ，收音机确实关 不 上 ，但 是可以把声音关 上 。 。 。 。整车隔音超级 好 ，过积水水面只能看到水花 ，几乎听 不到声音 ，减震 很软 很舒服 ，天窗完全关闭 的 一瞬间会有像塑封 的空气吸入声音 ，听声音就能知道密封 很 好 ，怠速 低 ，只有800 ，停车D档松刹车会有接 近两秒 的时间才会动 ，而且 很慢 ，倒车 很快 ， 不需要踩油门 。 。 。 。车开起来后只要踩油门都会有差 不 多 一秒 的延迟动力才会到 ，如果 一秒之内 一脚到底在松开 ，车 是 不会有反应 的 ，本人 是第 一次开SUV ，觉 得视野 很 好 ，试完车回店里把车倒回停车位我觉 得 很简单 ， 一把就进去 了 ， 不像有 的人说 的车 大 不 好停车 ，我只想说 ，技术 不行 不要怪车 ，你牛逼开坦克都能漂移 ，还有 的就想 不起来 了 ，你们可以提问 ！本人第 一次发帖子 ，求 不喷 ，我也 不 是夸哈弗 。 。 。 。确实 ，我认为 很 好 ，没毛病 ！</div>",,
21831,auto_home,日间行车灯是亮四只天使眼的轮廓，然后每一只天使眼内部都是带透镜的，至于远近光灯具体是亮哪一个我倒真没留意过。不过按照正常推断，近光灯应该是内侧的两个小天使眼，远光灯是外侧两个大的,,
25963,auto_home,博越的越野性能勉强可以,,
4275,auto_home,我来赚个积分7adf670b,,
35b90cdf850faa7ed56c50e280fb9e71_19,auto_home,不会的，其实我这种改动属于无奈之举，完全没有步进电机科学，只不过他们的程序有问题而已，他们如果真想改，是很简单的事情，只不过涉及到召回和ECU的升级，也没准需要成批的更换零件，汽车是一个规模产业，增加一块两块的成本在企业来说都不是小事，所以像这种不影响安全的故障，他们完全没有召回的必要，睁一眼闭一眼完了。,,
2d4441604841f6f9274b5742c67ee63b_3,auto_home,刚上的至尊哥之前的，多了一些顶配才有的功能，日常开的话，互联智享版足够了,,
3b634817ed06061f09cb97509c2ff106_1,auto_home,新能源车噪音很小，很安静，想我喜欢这种安静的真的是一大亮点,,
4233,auto_home,这车新提的时候味道还是有点大，多通风，多通风，多通风......,,
4223c56d36a54be8f9d49dbb3b6fc7ea_149,auto_home,也有车友把雾灯位置封掉，感觉也可以，怎么样都可以，个人喜欢。,,
5a73763ecf76ce0693cf297824a0b5d3_4,auto_home,本来就是一直关注这个车的， 上汽集团,,
5b5d2274be826d2d71ba652cfc12ce40_1,auto_home,要新车，4s店价位不一样,,
26015,auto_home,吉利天下第一 用吉利有逼格,,
abb3acf63fcdd2d3baa7a0fae5649e80_599,auto_home,这妹子不错，GS颇受美女喜爱啊。,,
2e744984f9613d1b0f2ea9f9458ecd7b_12,auto_home,吉利现在的产品值得期待,,
6343e401a92736bdcaa8d7e1d60c453e_5,auto_home,我195/50r16的不是很多轮胎可挑吧？,,
c1c756997ce43a5577bb5fb4f1e6faa0_36,auto_home,荣威 550  霸气 ~！  喜欢 红色 ,,
6eebcff3f4362771853024e73da1354d_13,auto_home,也就是说，他明明知道问题可是一直都解决不了，最早一批车主有这个问题，我8月份的车主还是有这个问题，这吉利也太无能了,,
332cf8657d02e996e3e2c03287ed02b6,auto_home,一直想拥有一辆自己喜欢的爱车，经过一段时间的观察、考量，试乘试驾，最终选择了荣威Rx5，它的内饰用大量皮质包裹，看起来很有质感，摸起来也很柔软，不像有的车全是塑料的，很生硬，背部靠椅很舒服，长时间开车也不会感觉腰部很累。我选择的是20T的互联版，觉得不去越野就城市路面走走，20T已经够用了，车子超车很轻松，动力输出很满意。这款发动机还是不错的，为上汽研发点赞。在市区行驶百公里油耗8.5，还是很不错的，不过就是起步有点慢，还好这款车中速提速比较快。至于外观吗，高端大气上档次，尤其是打开全景天窗站起来，嗷嗷拉风，那感觉真是爽歪歪了呢唯一有一点点遗憾的就是刹车板有点高，可能因为是我的个子矮或是脚比较小，从油门移到刹车需要把脚抬起来，只是个人意见，仅供参考，其他都比较满意，值得拥有的一款车！,,
148405fc5bad2e522e2b2b6abccdfee7_18,auto_home,主要看预算，如果不吃力，强烈建议博越，整体绝对超乎你想象,,
615192ffc676542dd4b4a5b73cfb059f_92,auto_home,你觉得外观很优美，发动机很强。,,
5640d631d92ee65ece56ebcafd316b2c_13,auto_home,慰问楼主。 我的是09年4月份车，相同的杭州依维柯变速箱，抽时间也去看看。的确离合拉杆采用栓销固定不合理，带上齿就安全了。希望上汽重视，如果能召回改进，那就更好了。 建议楼主到车人网上反馈一下，要求上汽召回改进。 请吉版关注呀。呵呵,,
453d9c2c1cbfba48778c1413cb47535e_7,auto_home,我两种异响，一个是打方向时执拗的响声，一种是过坑时减震很散多余的咯噔声,,
5b827d2dab77d176b2035df58587553c_13,auto_home,如果比亚迪是个木桶，那它他短板多于长板，最大的短板是其糟糕的品牌形象,,
65d2c0752e53320252c93e2520e02243_14,auto_home,看着能省那么多油钱，用电的汽车要统领整个汽车产业了，宋真是新能源汽车的领导者,,
25870,auto_home,快乐人生博越相伴,,
5b88c32e5a2b88917dfdcc4f37ed610e_49,auto_home,这车是没有亮点的……,,
7797a9fbf256106afff3a92330434f9d_1,auto_home,变速箱油有滤芯吗？好像没听说过。需要确认一下，有谁知道啊？,,
1d3dc654506c0240a0451a37dbfd295a_71,auto_home,博越的喇叭确实渣,,
4ed920bdcc44adc8d0ce0043f9491ffd,auto_home,哈哈，说起今年的新能源混动汽车，就不能不说一下上汽荣威，真的大动作啊，从全球首款智能互联网SUV车型rx5，到最新款最主流的全新家轿概念车i6的，更有今年造势引起强大风潮的ei6，在今年的汽车市场上引起的轰动也是不小的，我想和我一样喜欢新奇设计风格汽车的车友朋友们一般都会去直接关注这款高颜值高性能高科技自带互联网智能的新能源混动ei6这款车。作为我们中国车友朋友耳熟能详的上汽荣威，从最初到现在一直销量和人气不错，它也算是在全球陪伴了主流精英人群走过了这么多年的时光，也得到了超过全球车友和消费者的信赖和认可，可以说是实至名归的全球车选，也是我们国产车的骄傲啊！目前上汽荣威ei6这款车已经在上海可以购买了，而且还有购车补贴，国家新能源补贴和送沪牌等超大诱惑力度，虽然我们无法都去上海购买这款车，也可以等全面普及之后购买啊，就单纯的用油百公里不超过1.5也够任性的，用电也很省钱，新能源环保绿色高大上，也算赶回潮流啦！,,
