source_id,content_source,content,auto_related,sentiment_label
4167439e5b327691c7f511b7dd601db1_53,auto_home,为了等银色，多等了三个月，四驱智尊银车主,,
8157,auto_home,先不说是不是真的比肩豪华品牌，反正荣威的工艺水平意向都不错，这个我不担心。,,
3095,auto_home,第一辆车，不懂车，虽然是新手，很多东西我也是懂的，开了这么多天技术我觉得是没有问题的，上手快。现在就是希望上汽能把这些问题研究清楚，处理好这些异响,,
2506573d28909356dcd4dad2ec7f24b5_14,auto_home,手动挡的换分离轴承是供应商的产品有质量问题，7月份以后的车你就放心买吧！！！,,
1ffc5f25e3d2c45d66f4f81afe55eb49_204,auto_home,真用勇气 轿车可以完胜,,
4b22e1f25ab3d467448eb5db1b6d0207_4,auto_home,11年9月提的今年4月份电瓶完蛋，突然间的打火指针抖动，继电器哒哒响，起动机无反应！,,
2cef551d21f7f05a02bc0d18d3270dee_15,auto_home,我觉得这车销量依然不会好到哪里去,,
71d8df2b034515771cbb44678de6c58a_1,auto_home,我的是1.8T自动智慧。目前已一年多，一万多公里。目前没啥毛病，相当满意。个人感觉在博越车系中性价比相当不错的一款。,,
14974e3b05834ab62b6e7bb9ddde1f2b_3,auto_home,有时候同步的慢，很正常啦，上汽这方面还是有待加强啊,,
40e5baafcd88ae25c4d48c5d6fa3522b_6,auto_home,主要考虑经济实用，运动与经典三大件都一样，犯不上多花冤枉钱,,
73881e3c0b77abaf0ff63d2707785c11_6,auto_home,呵呵，音乐节嘛！关键是耳膜的享受！至于美女大长腿那是衬托，还有比ZS颜值更高的吗,,
2377,auto_home,车身外观那么有棱有角，那么有力量，居然用前机盖那么圆润，这个工赶的不要太明显啊！格格不入啊。在前机盖加上几条肌肉线条就OK啦~~,,
29621fe23f440af8b8de999f3cb7b416_7,auto_home,看看是不是机舱里什么管子脱落了 我以前碰到节气门那的管子松了加速无力有漏气声音 按上就好了 自己先查查,,
65b51ea9dc7aea01bc9c8fe35a98c093_9,auto_home,这轮毂不太好看哎,,
7297,auto_home,本人宝马五，一样有异响,,
15496,auto_home,现在8.0左右，跑的最低7.7，提车时老司机开了50公里开到家了，油耗7.5。,,
7e2ecaaf78d39d8db6292d1d244ab08f_1,auto_home,这两款车本人都去试驾过，个人感觉RX5开着质感不太强，底盘没有新6扎实，隔音也不理想，双离合起步顿挫比6要更明显一点，H6压缩机有异常噪音，，并非中H6毒，真实的亲身感受，，建议你也去试驾一下，只有自己感觉，才能挑到最适合自己的,,
2e1998093b8be307b6519e284637ce4a_57,auto_home,放平有办法解决，比较麻烦，改动比较多,,
46be6e565f00fc22cac62f7e169162a9_47,auto_home,我是1.8T手动的足金限量版 保险是交强险950 完了3者我保的低保的10万的 全保下来是3300多 今天去上的牌购置税交了10600选号还花了我1000大洋（真贵一个数字200元）选的是我的名字大写前2个字母 后面是550,,
1f95ec28d3e21f9fd2ab5adb4668d9ab_11,auto_home,今天早上上班时看见一辆ERX5.银叶金色的，真他妈的好看，我都想买一辆了，可惜没钱，，也不实用，回一次老家电都不够上海的牌照沪A.我做标无锡，,,
3f6c71d46f6e061ca8bc23b05781ae5a_141,auto_home,不管那个，5w20的省油，5w40费油，20油稀，噪音大,,
441fcc9d13408ca194f2a3a523eabc28_7,auto_home,漏油没发现要升起来看吧，到顿挫有3档升降档都有顿挫,,
1fdbd8460554b5732205e1475e2a3c97_193,auto_home,H9好高大 上车要两步 坐上车视线好 车内空间大 不错,,
2ec4048dc7a82ba408fbca2f4fa077a7_17,auto_home,支持维权，噪音听着很烦，我的车子有段时间也有共振的低频噪音，投诉过没解决，后来居然没了，可能车子开九了，不共振了,,
