source_id,content_source,content,auto_related,sentiment_label
6ef7157e2769467ff67b5e15d16af5a0_6,auto_home,我这个08年的老三 1.4手豪，现在10万公里，估个价呗？,,
5eb7ba0bbb42d60b90a3eb1ebb3c8632_3,auto_home,哎，我在广州，珠江水倒灌，十分钟淹到车轮了。水来得太突然，速度又快。心痛啊!,,
648e135c4952845c7d468d99099e6fb1_169,auto_home,英朗是合资车帝豪是国产也没有什么好比 ，你比油耗比技术差不多,,
6b1287b15929f1fd1170e3d1805e96e8_25,auto_home,底盘对比太明显，同级最烂底盘，键盘侠也能看清呀,,
5fcc8aa9950a89ed19046acca7f0fe21_78,auto_home,车很漂亮，回顶,,
79d224ed23675817d5dd568222e4d9c8_54,auto_home,金色博越也很耐看啊,,
30afd33975f906f918533f7f939aaa0c_33,auto_home,是半轴跟挡泥板的问题，,,
62cb8f92113eb056e3b4384b7d4f8690,auto_home,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;前段时间在家没事干，然后出门转转，顺便新郑荣威那个店里看看车，因为我原来有一辆车了，是SUV的，那个车都买了一年多了，想着换个小轿车开开，就是没事家用的，偶尔带媳妇出去转转玩玩什么的，这个车我才刚提了有半月了，颜色我是挺喜欢的，看着很干净，家里人口也多，小孩也多，空间还算可以吧。就是感觉这车动力不算是很足，可能是因为这车不属于涡轮增压的吧，是原来那种自然吸气的，所以马力不是很足，不过没事家用的嘛，无非就是出去转街，逛个超市什么的比较方便而已，又不指望它出去旅游什么的。说实话，家用的话这车还真的可以啊，价钱也少，还经济实用，还是蛮不错的，哈哈哈……我给我这车起个比较洋气的名字，小白龙不错吧。,,
26094,auto_home,i6除了壳子，就是一台智能化的威郎，英朗明显低一个档次。思域加价歧视。,,
6b4e49709da540b2ab7a404aa27a0f49_10,auto_home,我的问题和你的一样，也是轮胎都跑费了也没报警！前减震咕咚咕咚的响。,,
