content,content_source,source_id,auto_related,sentiment_label
我要再仔细研究一下这款车， 内饰空间等都很吸引我,auto_home,758a99669a5903079e2fe954c5ab3690_44,,
是开着开着就熄火还是怠速的时候就熄火,auto_home,e5305d521a6058705bcad54618d22a40_3,,
H6造型确实不错 ,auto_home,7e48737aa29c160fba04c6d36dfce3b8_9,,
与博越的相识——犹如相亲——耐看至今想起来，我认识博越的过程犹如相亲。我认识我老婆的时候，还是19年前。19年前那年的春天，我也老大不小了，一个关心我婚事的哥们给我打了个电话，“兄弟，有个在我这实习的女孩还不错，你有空来看看不？”那段时间，正经历一次失败的恋爱，内心有点心灰意冷，于是我对朋友的建议也就没有过多放在心上，信口回答了句“好，有时间看看去。”这事就渐渐被我忘了。等到过了大约半个月的傍晚，老友又打电话来了，说女孩正好今天在他家吃晚饭，让我去看看。我不置可否，要么就去看看吧！于是，饭桌上我第一次看到了我未来的老婆，肤色有点黄，穿的衣服也不恰当，是一件灰黄色的衣服更映衬皮肤的黄。于是我就没太关注，只是觉得她的侧脸的轮廓很柔和。饭后，朋友问我感觉如何，我说不上来，但又不好意思回绝，于是随口应付：“我回去再考虑考虑。”老友知道我是托辞，就没说啥，估计也没抱多大希望。我一个人晃悠悠的在昏黄的路灯下骑车回家，这样的独来独往的生活渐渐已经习惯了。也许，未来的日子，我还会这样一个人继续独行下去吧，时间长了，一切行为都会成为习惯。回到我那孤身一人的家，乘着酒兴和衣睡着了，而那女孩，我脑海里根本就没有想过。但是半夜里忽然做了一个奇怪的梦，我梦到那女孩的侧脸，我觉得她侧脸看上去很舒坦，不美，但是耐看。忽然，我就醒了，我看着空无一人的家里，盯着天花板上昏黄的灯光出神。也许，我需要的就是一种平静却柔和的生活，犹如那女孩的侧脸，不美，但耐看。生活的本质就是这样吧？走过很多年，经过很多事，当一切曾经轰轰烈烈的往事返归平静之后，回首看看，犹如小孩过家家的幼稚儿戏。我需要什么样的人生呢？我的余生需要一个女人来陪我度过，来打发这漫漫旅途的寂寞，而那柔和耐看的侧脸曲线忽然让我内心醍醐灌顶一样。于是，第二天傍晚，我出门去找了那女孩。春天过去了，夏天也不知不觉的擦肩而过，当金色的秋天来临的时候，国庆节那天，她成为了我的老婆。然后，给我生了一个儿子，我们至今一起生活了19年！19年的日子，平淡似水，没有特别的惊喜，也没有什么失望，既没有如胶似漆的火热，也没有什么七年之痒。但我享受这种宁静平淡的日子，犹如屋后静静的小河，普通人的生活大概便是如此，平淡是福。而这平淡的喜乐，一切的起因就是19年前那个春天傍晚的如水脸颊——耐看！,auto_home,4d5401c4181679afd0d5818ff5e4ce96,,
今天提早下了个班去4S店感受了一下新能源车的风采——混动荣威ei6。车子外观还是特别有型的，大灯加上雾灯看上去特别霸气，如果我颜值再高点，腿再长点，那么跟这车就是天作之和啊。这车还是有几个颜色可以选的，但我觉得白色最好了。我试车的场地路况比较好，觉得车子动力还是不错的，起步加速也快，拐弯的时候也没有侧倾，驾车感受还是相当好的，加上空间又大，真心觉得如果能把这车买下来，平时开着确实不错。天窗要是全景多好？上汽这点不懂民心啊。说实话油耗低也可能是我选这车的原因吧，毕竟经济压力也不小，油耗低点，养车更省心点。充电的话好像几个小时就能充满，也是个方便的。,auto_home,7f3ad238cc153fa5587feb08db78c434,,
5年不锈蚀、十年不锈穿的博越永放光彩,auto_home,248b11e830558bc53f900aa3b6812989_48,,
车美人也美，这中控屏幕看起来很大，内饰做的真的挺好的。,auto_home,3229c2955757d948ee0eefbb963d76e2_18,,
一年前就计划和媳妇买台车，但是因为资金原因一直没实施，一年过去了，买车的想法就越来越强烈，正好手里有些闲钱，家里农村的，所以一直都是在网上看车，预算算下来是十万左右的，首付是四五万，毕竟还要生活，手里还要留一点的，最后锁定的目标是帝豪gs1.3t运动领尚手动挡。 无论从外形上和配置都觉得这个价位已经很好了，吉利的品牌也不错。 我家是吉林白城，媳妇老家是吉林外县的，最后研究之后决定去吉林定车，之前也是在网上申请了贷款，还能陪媳妇回老家看看两位老人，于是开启了300多公里的路程，为了迎接最爱的它。 到了4s店看了一下实车，觉得比在网上看更真实，进店和离开定车半小时，一点不墨迹 因为是贷款不能当天提车，要在贷款批复之后才可以。 第一次买车，第一次写贴，还请各位多多请教 期待下次文章～媳妇当车模！,auto_home,76f0a8a4c8b4ab1939527b9ab9dd7f49,,
莱威特 的性价比很不错,auto_home,416889c09976ca021d3e223cb51a72f5_1,,
我爸15款的哈弗h2手动次顶配，2档经常挂不上，说是齿比有问题，出场时候方向盘就向右歪。不过内饰做工比我的福特还好点。 现在的车正常开个四五年应该都不会有大问题。麻蛋，以前都说福特做工差我还不相信，洗个车福克斯的变速箱居然能进水,auto_home,657624cdcc4d1aa2c268bbd713ed9d09_85,,
每次出去都必须拉一个人一起，停车是女司机的难题，我也不例外，这次第一次自己停车，而且停车位超级紧张，朋友自己早就开车到了，去占位置，没办法，只能自己搞掂，，下了好几趟车看位置，还好瑞虎7有360°摄像头不用下太多趟。女司机都这样，停车停了十分钟，最后只停到这个水准，这车位真的是难找啊。 还好比人家的好一些，隔壁的都快霸占路了 因为有个小台阶 前面其实还有好多空间的 用力踩怕撞到墙，用一点力踩又老上不去，纠结……干脆放弃了，就这样子了，轮子也没敢回位，因为一转又担心后面的轮子磨坏了 最后只能停成这个样子了， 朋友已经等太久了，就这样子算了，请原谅女司机开车技术不高吧 忘掉停车难题，好好享受我的美食 来炖汤一份 饭团 小菜一碟 确实够袖珍的 看着图片好看就开胃了 面条也很袖珍，还好我们都吃得不多 大杂烩,auto_home,e9a18abb082b21dd35f699738f0983b0,,
是呀！开没开当时竟然没发现，直到拐到黑暗地才发现原来灯都没开,auto_home,6b21c623249701fe5d606ad2db32c751_8,,
支持楼主！我也定的是翰墨青，尊贵大气。,auto_home,115bad910744cac265b04d0034ea91d7_829,,
不错的作业！车子看着好大啊！支持,auto_home,620431edc14c8cc5cbea42a32bcb48a9_133,,
买智尊呀，性价比高，安全达5星,auto_home,139d511ec52740975e5db01185d9a377_7,,
360全景我想过也有，但是它有个致命的缺点大家可能没发现，它录下来的是一个画面里四个180度圆型图单个画面没发提取而且清晰度比较差这就是没选它的理由,auto_home,51eb1ae2ec0074b5a476948bc517ebf7_9,,
具体问题具体分析，每个车出现的问题有可能不一样。,auto_home,6ae2cb31053871832a67ff1ba1face8d_17,,
看的出来，博越陪伴楼主的生活十分不错，欢迎互相探讨,auto_home,6f65422ee8b76036dd4ba762a7c70873_16,,
