content,content_source,source_id,auto_related,sentiment_label
不错，我买的就是传祺，1.3的，我感觉动力不错！外观还不错！悬挂过滤对得起这个价，真的不错！,auto_home,1febc1032302cbcf7c23eb3329cdd7a9_43,,
就做正常保养就行，还没到大保的时候，一般大保养在四万至五万做，机油和三滤就正常的做就行,auto_home,75130812b30959539a5e4bbc29a79551_1,,
gs车队照起来真漂亮,auto_home,5ab86a3bfa692c851356ad0d3e504350_125,,
你的车型是1.0T的么？,auto_home,7a25f7b311207dcae365c1d270b73ef5_7,,
成都精典荣威，去早了，4s还没上班，平时8点半，周末9点，等了半个多小时。升级很快，自己感觉就是起步很明显，以前起步立马加油顿挫比较明显，升级后明显好多了。2014款自动，以上仅仅是我个人车的情况，去的早碰到4s售后的老大，说升不升都没关系，也不知道效果好不好，现在还没什么反馈。反正自己掂量吧。,auto_home,30709fbd890272961570fb03132a5757,,
14款带t个人一手车，便宜转手，v ：y079018,auto_home,4e2e263becc668814a0b05c9db655cc6_6,,
"可以说油耗低到让我不能想象,毕竟是加速王啊!好比你跟我说博尔特一天只吃一顿饭",auto_home,8036,,
油耗低，噪音小。,auto_home,10676c28104026e5885cb315bdbce900_125,,
这个外观再弄个和新h6差不多的定价，估计死翘翘,auto_home,376edcc27e3f32eb498bee278ae0f658_8,,
目前我觉得最大的问题就是早晨启动时声音难听，哗啦啦一声，你有这个问题没,auto_home,6d04ecb835f91407fe3c08dfe1b4909b_5,,
这款车的配置很好，很不错哟。,auto_home,47bd76ad4db34563c1dc6b8ece1481a9_123,,
6速干式双离合…,auto_home,5005472ad67dc6e59be1254e6ea9bb7e_2,,
吉利造车已今非昔比了,auto_home,4794de401ac16e85de1633b0149676bf_38,,
要靠手指伸进新6的屁股里才能拉起来~~这设计也真是，我给哈弗官方客服都打过电话反映,auto_home,4b0980781a3679e8ba3ca7ce649ba534_16,,
7寸的液晶仪表有逼格,auto_home,26192,,
4S店保安大爷都认识我了 。一个星期一次,auto_home,4e1ad003dba43007298a5098b1a20c42_11,,
现在i6在重庆不能注册快车，因为目录里没有,auto_home,58b445e402dc59d9091dda4cd539180b_13,,
      全新哈弗H6上市已经有一段时间了，整天在网上看看图片，看看你们发的论坛，感觉好不过瘾，昨天接到4S店电话说实车到店了，但是下了一天的雨，没去！今天迫不及待的就来了，我也小拍了一下！顺道谈谈我对这个全新H6的看法吧！不喜勿喷啊！       到展厅一眼就看到它了，比图片来的实在，可惜是中配的！我要看高配的科技好吗？销售告诉我可以试驾，试驾车是高配的心中那个爽！       全新H6整体外观和内饰都比以前H6了提升高了很多，1.3T和2.0T的发动机组合，感觉必须提2.0T的啊，一改往日小6不6的说法。废话不多说了，上图看看吧！,auto_home,65d73049e96767a2ce0375a315175df7,,
