content,content_source,source_id,auto_related,sentiment_label
算不上库存车，打开机盖子，上面要是灰尘太多了，那可就是真正的库存车了,auto_home,708cdc3d784ee660a1f223e51dcdb924_3,,
发生这样的碰撞，车主能活着，并且一点伤害也没有，证明这个车的安全性能不错的，至于气囊没有出来，这个不好判定了,auto_home,25610,,
我们的车毕竟是1.8T的，车重近2吨，跟3点几的大排量车还是差点 上坡超车我没有感觉肉，但是弯道我是不超车的，安全还是第一的,auto_home,56917013a1e896bdaa4565d302dd293b_2,,
5.0油耗？只想说牛逼！我6.5,auto_home,3db5ae27051278b350d9cfb28e174801_187,,
ZS就是动力总成上，让人不爽。  1.5自吸配6AT就不纠结了。 55，不会考虑，不喜欢山寨风。,auto_home,2fd264775691bc36970ff70b9f335c2e_15,,
对了，我还没有说完，变速箱下面在漏油，暂时不能确定是油封漏油还是变速箱漏油，这个不担心，人家说了，那里漏油直接换那里，已经让上汽索赔油封了，在漏油就换变速箱,auto_home,57ee891a70b04088afea5bf19d1115b9_3,,
油耗确实高啊！真不如买现在那新6，听说油耗差不多,auto_home,45aace8412a1f226f785ee50847b0b1b_10,,
液压转向快要淘汰了，电动助力是主流，甚至很多面包车都用上了电动助力,auto_home,20089,,
车子付钱之后就不是新车了,auto_home,12327,,
第次看中橙子在广州车展看到他帅气样子就决定放过它嘿嘿 老婆时尚先锋比较可爱车子回来就弄钻钻过我感觉还蛮看适合老婆人   女人部分都比较路痴我老婆也例外所以当时提时候就提配过原车导航用所以最后还决定去换个导航顺便还加装个倒车后视（这个对于老婆来说比导航还重要嘿嘿）虽然后装这个用起来也非常方便过我感觉比原厂用最起码界面都比较看老婆最开心还那个后视以后倒车就比较方便   废话说先图先来几张外饰   去到时候没有什么位置只能停在边边过这家店做蛮次我装C200时候也有几辆在他这边装今天我过来装橙子也有辆奥迪跟酷威在装看来做错啊   乱糟堆 老婆喜欢饰品看吧 都贴满看就知道女生车 那盒子师傅装导航盒子 因为怕弄掉车饰品师傅非常心拆装错错   师傅在装摄像头这个听销售MM说工程部主管技术前段时间我那C200换屏也他改错因为主管所以电话特别过还希望师傅可以专心帮我弄车知道师父装车时候可可以关机嘿嘿 师傅笑那么灿烂因为我告诉他要把他捧成第位犀利哥啊哈哈   因阳光实在太灿烂所以能拍太图片直播发来拍几张我就回到那店里休息看报纸 个时过去有点成果 差装师傅在调试给我看这个原车导航 这个后装导航拍照技术所以太清晰哈显示蛮清晰满意 导航唯缺陷就能触摸手写操作要用原车键选择输入过没办法为节省我费用所以就装这种还有种无线触摸手写那种可能方便点过那种要出费用所以就只能委屈老婆   界面漂亮收费站友实景效果 来个实景特写   面就装后写真前奏也弄几张橙子写真先 那师傅竟然喜欢这个娃娃郁闷那个女人玩意过蛮可爱   0 倒车影像错专用摄像头 看蛮漂亮   帖子就到这里吧顺便问有广州MG6群吗老婆想进去混混,auto_home,57a576131e9825aec9efd7cbce412aa4,,
研究了一下数据 在最早改原厂的时候我 17寸轮毂 我后面垫了35mm 的 法兰盘我就知道 后轮19内凹效果有希望 中间换了一套18上去 瞬间 我知道了 肯定能上19了 所以前两天我把欢乐3个月的18轮毂卖了～～～这是唯一的歪路,auto_home,6ec62163df1460dc5bf589fceb9c42ba_19,,
就是地，正时链条才是主要的问题，为什么不召回？？？？？,auto_home,6574fe2a50759ca238bd6604530dac59_15,,
在外换了离合后，不管冬天还是夏天都抖，倒车也是一抖一抖的，冷车抖的厉害,auto_home,71b4aa01fdf514748f931fdb46eac950_11,,
开着350去黄山自驾游是我理想之一，羡慕楼主，祝大大家都能这样幸福！OVER!,auto_home,32eee25f64ecdf741d8ff50a031e12cd_4,,
我全款落地1.3自精就差不多这价,auto_home,19639,,
我也是感觉有人黑H6油耗太高。不知道他们怎么开的,auto_home,7bb2ffc64be13cfe9f9d3aca23e08780_8,,
拥有好的驾乘体验，这个当然很好啦,auto_home,1211c3bed5e66a72d760db6e155837e4_92,,
楼主拍的照片漂亮，博越流畅的腰身，超大的天窗，丰富的配置，贴心的空调系统……大赞！,auto_home,20b4bdbd990ece7c4b09ab31f502f27e_82,,
楼主好文采，认真学习了，博越车值得拥有。好车,auto_home,6922c8f782ea0d5dc616265aabc80b1b_1,,
也太厉害了1.5的发动机了得啊！,auto_home,4e0bbcdb6e7c453084a9b6d2829ec656_39,,
兄弟的颜色很漂亮啊，我也打算选这个颜色,auto_home,43e4b9ee9b5a140608be57291b4c4735_79,,
顿挫、异响不是质量问题，只要可靠耐用还能接受，但是关键是如果因为堵车频繁，造成离合器片过度磨损需要更换，是只换离合器片还是整个离合器总成？价格是多少？车辆的生命周期内要换几次？这才是关键,auto_home,4cec03ae90306ac2009b8bcd96864585_28,,
好吧，一开始选车就控制在10万以内，老婆的要求就是空间要打，要省油，转了一圈盒子品牌很失望，不是价格不满意，就是空间配置太喽，没办法，收入不高，只能选择国产品牌了，同样看了一圈，360，只有360可以满足，虽然内饰不是最爱，但空间大占据了我的心，毕竟家用，不在乎动力和配置，就你了,auto_home,68d3b697962351453a5b7f289c3be143,,
今天去4S检查了，换的轴承没有问题。而且，我的车并不是出了故障去换的轴承。有点异响是干磨产生的，技师给注油了，现异响已缓解。支持国货，相信吉利。,auto_home,46eb9eba20d6ed7c3ccb8cbb02a444ce_16,,
某宝有接车载四个摄像头的全景记录仪，限于车载摄像头象素低，画面不太好，但是安装在中控台里的，外表好，矛盾。,auto_home,6811368d62d89a0e88143f835f80b416_6,,
是这车油耗的确低！,auto_home,38a85dac20752c48a1a8f47c69d3be97_39,,
漏水了 ?赶紧投诉,auto_home,3fec57496629ba769a47149693a62af4_4,,
荣威牌CSA7150MCT是荣威的哪款汽车,auto_home,653c4e9edc07806bb49400558b1ee025_13,,
15093163303我的微信号，带你找到属于小四的家,auto_home,1c82c1a6b3955af930fd709b4d08278c_8,,
这个可以搞啊，尼玛这坑爹的座椅调节是我对小三唯一不满意的地方！,auto_home,214a6fae9a8fe553175908e87596c226_84,,
你的开胶了没，我的开了，新车才开了几次，3个地方开胶,auto_home,741370d140d4d7a0c3ed2d4d9d232804_3,,
支持国产，支持博越 国产我只相信博越 欢迎楼主回访交流,auto_home,171e9799bbe5ce3fb624056c470c928b_33,,
比亚迪在众多品牌中脱颖而出，因为他是中国汽车品牌我是由为的关注,auto_home,3b2b48a6923451cced9a14cb5844953a_7,,
今天陪朋友接荣威i6，心里那个激动啊！&nbsp;听朋友说他关注这车关注好久了，从年前看到了现在，还是决定出手了，驾照刚一到手就急急忙忙来提车了，车都还是请我帮忙开回家的!我之前从未关注过该车，只是听我这朋友说过，也没太留意。在提车的路上就听朋友讲这车多漂亮，特别是仪表盘多漂亮，说的我心里到是惦记着呢，究竟是什么样的呢！到4S店门口看到一台洗的干干净净的荣威i6，当我看到他时，我也觉得眼前一亮，确实很漂亮，仔细打量了一番。还没等帮朋友把车开回去，就抢拍了些照片，秀秀吧！&nbsp;,auto_home,10ab011edec7db0928089948b5cd29d0,,
车身和轮毂的颜色应该会有多种以供消费者挑选，而且重要的是内饰和动力性能都不错,auto_home,34ed76a3343db6c25b2b7b0c3f7a6a27_1204,,
不错不错，这车我服,auto_home,9b10aa4b40130b98859f09c00aa58cd0_9,,
