content,content_source,source_id,auto_related,sentiment_label
别开玩笑了哦，新车下地7万不到，怎么卖8万哦,auto_home,2693359b744146391fd686b0ecce29d7_3,,
恭喜楼主，多多分享用车体验哦。,auto_home,77381e059348da36f263a26e048d86a4_27,,
这价格可以X3了吧,auto_home,23530,,
呵呵，奇瑞真不要脸，当时央视就有这么一个义捐晚会，老帝豪车主们都知道这个事情,auto_home,a949febfb7c0fd13b2c815dbe8f36b90_13,,
我记得应该是1800左右。找地方修修看，有专修汽车空调的地方。,auto_home,538c4a89022feb3bfcda05341b582310_2,,
开的这么少，油耗还可以，加装护板，好爱车啊,auto_home,5a5a85f7bfa44697e6aa171c1728ed7b_121,,
去年提的车，荣威销售服务还是不错的，进店详细介绍车辆信息，然后车辆优惠价格，经过一系列的了解，觉得还可以就下定金后提车了。在提车到现在近八千公里不到，减震偏硬，1.5排量起步肉，速度上去了就好了，综合来讲家用完全够用了，油耗是给我最惊喜满意的，综合油耗在6.0到7.5左右，上高速6以下，过年回家全程高速一箱油能跑一千一百多公里。座椅舒适度一般，调节座椅开关太坑了，调个座椅半天，驾驶左脚前方调节雾灯和大灯开关设计不合理，容易被膝盖顶进去，希望荣威能进一步改善。综合用车下来还是满意的。看好上汽，看好荣威，国产加油，希望国产越做越好&nbsp;棒棒的哦,auto_home,4a8c3e953d10d8c578c66150eb901659,,
你说的是我吗？你可以搜下我发的帖子，里面就有后备箱改装的详细过程,auto_home,7f4a7c3bbfc1b00d564c7fb2153538f3_1,,
哪位大神能告诉我名爵3&nbsp;2012手动版有没有isofix接口啊，急等~~~给宝宝买安全座椅，不知道有没有接口,auto_home,2e95db06b3c6e898a51a36b574c9f95e,,
慎选国产，尤其慎选RX5，你既然问我就跟你实话实说，这车外观确实可以，屏幕看起来也挺好，轮胎也不错，不说车皮薄啦，顿挫的问题，也不说这车减震硬，比江铃宝典皮卡都感觉硬，单说高速车厢里的隆隆声，无法想象是一个15万的车会有的，平时接触的车都没有遇到过，连普桑的隔音和减震舒适度都没有！另外车时不时就发动不了，踩刹车来回按一键启动键就是没反应，遇到好几次；要么就是空调设置最低温度吹暖风，当时大中午的还带着孩子，所有的操作都做了，最后恢复了出厂设置又能了；要么就是车门锁了钥匙打不开，还得用蓝牙解；要么就是后备箱锁了自动弹开、雨刮回来就刮不干净，声音还超大，和淘宝几元买的雨刷条感觉没什么两样。。。这车，买回来就没让人省心过，真的很痛恨这些车托，选车的时候真的是我以为了，我以为。。。！难道荣威就不能踏实把产品做好非要来这些虚的吗？？,auto_home,35300d249f4ccbb9e1005fbe51fcfb0e_3,,
把360度全景倒车影像诠释的非常的不错,auto_home,46406090603b6c157d766ad63fd38c35_73,,
请问楼主这车小毛病多吗保养贵不，我很想支持国产，但朋友说后期毛病多,auto_home,2355,,
作为一个80后，到现在才买人生的第一辆车，说实在的，有点晚。现在很多的90后都买车了，刚出来工作时就有过想考B驾照，开货车谋生计的想法，但是也就想想。考了驾照，出来没人介绍，没有开车经验根本找不到开车的工作。也想过考了驾照以后买车开，不太现实。那时候工资很低，根本不可能有能力买车，最后这个想法就搁浅下来。最近几年工作有了点存款，加上每次要去哪里办事，去玩，坐车，等车，还有回家。家里附近有几个大型的矿场，路上尘土飞扬。骑个摩托车去一趟镇上回来，满身都是黄，黑的尘土，就像去挖煤回来一样。忍耐了几年这样的情况，实在是无法忍受就去年萌生考驾照买车的计划，在网上各大论坛去关注各种车型，刚开始关注的是合资车，丰田卡罗拉，大众朗逸，哈佛H6等等。后来看到网上吉利发布帝豪GL，一看到就喜欢得不得了。刚开始预算8到10万的车，在网上东莞帝豪GL车友会找到车友会的兄弟介绍之下，单身匹马杀到东莞新华利去订了帝豪GL1.8自动版的，春节回家后，和家里的堂兄弟聊到车，兄弟也很喜欢这款车。就在和兄弟讨论之下，过完春节回来，刚好我的销售去了新店工作，换了个美女销售。美女销售打电话过来问我喜欢什么颜色的，就跟美女销售说了要金，银都可以（那时候看到有人拿到银色的，看起来也很漂亮）。和销售谈到后面就换尊贵版的，没几天销售就来微信说有一辆白色的，问我要不要。当时果断不要，金色很符合我这个年龄段的人。后面又来了一辆蓝色的，还是拒绝不要。两个月拒绝了4辆车，说出去不知道被多少人拿砖头砸死我，哈哈！一直等不到我喜欢的颜色，不想等了。4月初又来了一辆白色，霸气的和销售说。这辆车我要了，第二天就去交了钱，等了十多天。终于26号去拿车，拿车当天好尴尬。刚拿驾照几个月，都没开过自动挡的，开得有点不是很好。找了一条没什么人的路，练了几圈，就跟同事一起去吃个饭就回公司。图片拍得不好，图有点少，后面就不废话了，直接上图。,auto_home,747202bea9a6bc92714d0e656b3e2614,,
试驾的高配置的智尊，我拍的试驾时的照片，,auto_home,55443e24efc37b40b944236e96d54124_37,,
呵呵 喜欢小威威 所以 不想换车 折腾 折腾 自己比较喜欢,auto_home,4e08e31b3f538af48593cfdf31090342_40,,
四出上下摆，看着有点别扭•••喜欢你对车的态度,auto_home,6cf004ccb15f14c6b437ce89960f06db_33,,
1.3可以用矿物质机油，但建议半合成机油或全合成机油。1.8用矿物质机油就行。这就是两者的区别。车都提了，保养就不要将就了，尤其是1.3,auto_home,19654,,
我的自动智慧也有，但不是经常有这感觉，有时有，有时没有，我也搞不懂！感觉很轻微，转向上没问题，就手感上感觉有点拉住拉住，不顺的感觉！,auto_home,276b00717cbba42d9b7068e91e9feda1_23,,
刚买一个月的车，这几天开车停下来的时候总会问着汽油味，还特别大，低速跑的时候也有汽油味，这是怎么一回事啊,auto_home,4d02ceca06d636f7e5bc61425ed14ef3,,
还有这个360的4AT变速器是什么牌子的？有人说是爱信的？？,auto_home,1f1d438baf965ba77a1cbfb0f217b40c_13,,
我想说我都没仔细去看外观，光开车了,auto_home,20133,,
一个博越大家庭，不说俩家话！,auto_home,324710e0065bfd4e72f9c11f0a7f32d0_80,,
不错不错，以后多多指教关于汽车性能相关的知识,auto_home,2e744984f9613d1b0f2ea9f9458ecd7b_129,,
应该是在更新系统，加载比较慢，建议等待一段时间，如果长时间过后还没有改变，建议去4S重新刷一遍系统,auto_home,7b581f1dbf1ffeba8618c1e11aee2e4d_4,,
我还是喜欢奥迪的柜阵式，又帅又牛，灯厂奥迪,auto_home,4ebea27025157e33c37bca66d0d7b1f7_12,,
去四儿子试驾过2.0智尚型 动力很充沛 不管外形和内饰都很喜欢 勾起了我购买的欲望 销售说综合油耗10个 日后会到11个 加上很多朋友都说哈弗油耗高 听的我老婆就不买了 心里现在很纠结 我想问大家 H6的油耗真的那么高吗 ,auto_home,6d6461539118fb58db23e85caec0f55f,,
你指的是 gs8，7的前脸吗 是，它们是很好看,auto_home,11c9f5628bbf7c97f5e5724aea9d333d_3,,
好美。。。。。。的车子啊,auto_home,3e9208ed9bd0e5ec060358837f16b96a_116,,
噪音不是很大，开起来还是比较爽的。,auto_home,386dfd246733006f3fc28f4fb16bfccf_28,,
为吉利汽车，点赞,auto_home,44f6b26e08ce4361203eb81c168e0a06_15,,
主要是发动机点火连续抖动问题，这问题已经反应4S店售后，可是维修师傅说没问题,auto_home,41141e1948d4ad42c8443e6781418243_3,,
第一，自主品牌 ，为了更好的兼顾运动操控性和燃油经济性，瑞虎7 SPORT版提供“经济”和“运动”两种驾驶模式，这通过中控面板的一个按键可以轻松切换。另外，瑞虎7 SPORT版还提供手动驾驶模式。 第二，作为奇瑞2.0战略中最为重要的产品，其基于奇瑞全新T1X平台研发而来，自2016年9月上市后，销量节节攀升，并带动了奇瑞整个家族的销量提升，助力奇瑞在2016年全年实现销量突破70万辆，同比增长28%，创下历史新高。瑞虎7也被评为“奇瑞历史上最好的SUV 第三，试驾瑞虎，，感受下来在奇瑞瑞虎7SPORT这款车型上奇瑞是用心了，时尚干练的外型、舒适的驾乘体验以及综合来看的性价比都非常适合都市生活中的年轻一族。 大家现在都说瑞虎还不错，大家快来看看，帮帮重车友,auto_home,37ee6e19377262d60013e900d9cecf13,,
你比。以后拿法拉利比。没人逼你买。去买你的吉利,auto_home,13427,,
如果是轴承的问题必须要换，在汽配城换轴承好买，油封不好买。,auto_home,5037d24b83e30061bbd4ee58374179e8_4,,
这个貌似不是方向盘异响，很多车都这样的，是轮子转向球发出的声音，我几个朋友开不同的车都有这个声音。,auto_home,7cc6f405e2927ea1cb26024f6ae99670_2,,
上周回了一趟安徽老家，家乡那个变化是在太大，有点不认识了......大街上不夸张地说每10辆车就有一辆KLZ，老弟说，这车好呀，卖的賊火！RW350\550\750也有，但绝对没那么多，搞得我有点小郁闷...,auto_home,37648f8888b01c2633147f2095f6b926_184,,
恭喜楼主喜提新车，蓝色还是比较魅影，回头率高，媳妇不错，楼主很幸福,auto_home,620608e91fbbffe73f4a41224ad39cb9_35,,
我都是两个一起关的，其他车都没问题，就是GS有这个问题，还是细节做的不好。,auto_home,6ffbe8daf840d98e1534f6c583cd362b_8,,
确实高速舒服，低速一二十码有点过于轻了，可能女性朋友喜欢，这个一个指头都能转的很溜。,auto_home,69487e0713d3c267cbfaeb0f33daed0e_10,,
我1.4的cvt变速箱已经换过一个了，还好淘宝上3000块不贵，都想再买两个囤货了,auto_home,3f18d8974a968c162eca450a8e109463_5,,
好饭不怕晚，博越傲视国产,auto_home,13b2a2e91fbed42c67b42d459e6e7936_63,,
南浔古镇，7000余年历史，865年建镇史，国家5A级景区，江南六大古镇，沪苏杭后花园。          ‘一镇之地，拥有五园，皆为巨构，世所罕见’，南浔，难寻，萦绕于心几十年，终于在四月得见你。  又一次驱着虎子的出游，简单讲下最喜欢虎子的几个地方吧 第一：外形时尚大气，一路上为我赚到了不少的回头率； 第二：最喜欢虎子的大天窗，行驶的时候喜欢开着，因为老婆又点晕车，开着天窗会好点； 第三：动力充足，起步快，想超车还是没问题的。,auto_home,3906e89c0df50e9443dfbce75d3c7fb4,,
我是5000k的，雨雾天效果还不清楚了，如果不行就加开雾灯。我之前的车也装过4300k的氙气灯，就是启动时间太慢了，而且亮度一般般,auto_home,8391aee13676e445b0a1dcdfd64fecd0_12,,
"我开车挺猛地,尤其是首保完以后,经常三四千转.那你说的意思是变速箱有问题了?我觉得这个双离合变速箱寿命就是短",auto_home,4e9ba4184d26e2091c678dc6fb2d4896_10,,
底盘稳，转弯不发飘才是最好,auto_home,225ad61d867c81fcf65f55f13ae6128b_58,,
提车4天，已经500公里了，市区走的比较多，综合油耗10个左右，现在一点一点的下降，相当满意，之前听说起步肉，我1.5  6AT一点都觉得肉，满员空调起步都不觉得有压力，估计没开过大排量的车吧！低速方向盘比较轻，高速方向盘很沉稳，高速上100码只有轮胎声跟风噪，只要一点轻音乐就可以掩盖住。低速的时候偶尔顿挫，但是不是很频繁。觉得吐槽的地方就是那个卤素灯，简直就是蜡烛。夜间行车很耗精神。整车空间比较大，后排三个大人空间都很富余，后备箱不算大，家用够用吧。总体来说十来万的车子，性价比挺高。值得推荐。以后深度使用再写心得！！,auto_home,7311dcea4fcbf29fdcd6dbf63d0652ae,,
我挺喜欢这车的，不过被你改丑了，贴那么花哨干嘛，本来外观挺大气的，被你贴丑了,auto_home,22d81ef4532d9f75bb2ed7d2744a223d_104,,
刚在某个平台看到荣威I6过个坑发动机下来。质量也太差了，做头一批次的车子就是白鼠啊。,auto_home,317859b6d25991cb97ecc8b1d28609fb_154,,
自动豪华不错，我也相中了，优惠了多少钱？,auto_home,356adfe417b7135e40cbdb511231f988_18,,
你看质量反馈区，车质网投诉，这车上市才多久，感觉你要几年后才出小问题对GS4来说太难了,auto_home,25af85597fd882ec09698ddc61790d6b_10,,
虽然从痴迷博越，然后又鬼使神差定了瑞风S7，现在很多人都说博越好，月销2万，迷糊了，到底哪个靠谱？都试驾了各有各的优点，谁能给个准确答复,auto_home,3fa7a57702325f8129758bc0e5427b69,,
名爵ZS一直都是动力充沛的车型,auto_home,741b4325da58a01ec07cf42a1e522f29_33,,
是I6，不是16款，产品线都换了，以后没550了,auto_home,2d3d9772ec493cfa3afeb66a95c8b0ff_9,,
碉堡，我要对博越路转粉了,auto_home,4aa2d4f0afee2f6702db5dfba7c963d3_362,,
说到用车我就辆360开半年终于破7千公里还差丢丢就可以进阶到速度与激情8 周末你们约吗 为辜负周末这么天气我老婆开360约场速8想必你们早就看过来吧我感觉自己看部家庭伦理片脸懵逼看唐老蹦出来儿子然后开始算时间差这孩子到底什么时候有….真心觉如速7看电影也看饭也吃那就能感叹我另个伙伴360因为它我才能老婆出去玩耍没车日子去回头想想当时老婆还女朋友每次出去玩都只能辛苦她陪我坐公交车想想就辛酸 当初买360估计就看中它颜值我老婆个外贸协会就喜欢看车子品牌什么都任由我选择我只要价格合适（10w以内）空间油耗 360外观真可以眼惊人谈现在也没有哪辆车难看整体比较偏年轻化还有就我发现马路开360还蛮知道我心理作祟但确实买它后看到路有同款会表示惊讶 霸气前脸 运动车身像有车看去就特别硬朗360线条还算柔 虽然我自己也想吐槽卤素灯晚真心偏黄但也用这么久习惯习惯就遇到光狗最 原先觉车屁股看习惯觉就应该就这样微微往翘起帅 尾灯有凹凸感晚警示效果还可以 360内饰其实还比较简洁方过中控台这边用软材料该有我只要想车子也就这么钱就会太纠结要拿这个价位去看合资车肯定low 车子到手就买行车记录仪这个随时会碰瓷时代行车记录仪重要 屏看看但功能稀缺怎么能连导航都没有有点心塞但可以连接carplay这个就有点逼格 功能方向盘挺轻转动起来灵活方向盘指哪打哪速轻速重 仪表盘车里面最有科技感方特别在夜幕之蓝光隐隐若现 副驾驶腿部空间也超级 油耗个惊喜超出我预期汽蓝芯果真盖差就在6-7这个还要看路况分市区速算来才5毛还比较划算因为出门机会除非节假日所以跑速速油耗应该会减 手动处就油耗而且开时间就习惯手动会适应 油门轻起步稍肉点后面提速超车都棒 空间过旋转调节困难又爱又恨 后面坐3个人太简单老婆162还能翘郎腿就中间板点就 就连后备箱都宽宽可以放折叠单车出行旅游伙伴 码字太辛苦筒子们楼留言够我再来补充,auto_home,17a3ffa09363eb7352960e3c719373de,,
你错了。首先声明荣威这个车变速箱确实有问题。我车跑了两万了，出现与楼主同样的问题，厂家给我换了变速箱，进行拆机检的。很多车都这样。我一个车友群里有我知道的就有五六个换的了。,auto_home,1c36190280a1dd79f7f6e6a225d6074f_6,,
搜索双龙路帝火花塞，找三级的就有了！这车3.2发动机变速箱转向机都是双龙的！,auto_home,617fd4d7374e27abb97f0a77c65fd10f_8,,
看来合理的驾驶新能源车辆是提升车辆纯电续驶里程的必由之路,auto_home,655c7bcf8bb7c821ec616f83a0210ee0_14,,
补充一下，这些灯亮之前自动大灯是亮起的，在这些灯亮的时候自动大灯灭了，拍照时是我手动打开的。然后停车重启动后过了几秒这些灯灭的时候自动大灯也跟着启动了，太诡异了！！,auto_home,6790c88ebf0e64c10e640583d1c97026_1,,
有车生活，博越相伴，我们都是爱车之人,auto_home,29f4445632f379be81db5994000affde_181,,
我的配置除了透镜是国产的其他的和你一样,auto_home,482a1dcce3d5e2e750e8fcce5b503230_20,,
，以为是速腾，你这油耗也太低了吧,auto_home,50714bff0569219109c34f8dc0583d0d_491,,
这就是传说当中的新h6呀，好炫酷！非常喜欢！,auto_home,50c79b035ed14a17bee8f02a30554a59_1211,,
正常的吧，发动机制动降档，控制车速,auto_home,6100508c0af26f6fe5d363848d2a2c5c_19,,
你那个方向盘上的轻触开关会出问题的。好不过半年,auto_home,6cf55ffcaf47fe6e99e233f3ede21f1e_9,,
车况没问题的话6.5-7.5可以接受,auto_home,618beb8c0ad3f4386e669e2d9d462115_9,,
RX5获得的好评度还是很不错啊,auto_home,2434,,
比亚迪的混动技术不实用，数据上好看而已,auto_home,707d95fa52f44a2b5946b6d94582a137_4,,
1.5T官方报价14.88万，15.38-14.88,auto_home,7932,,
真心好看，哈哈，喜欢,auto_home,27c70b8c2030eb21e0c5ac233cec2def_54,,
我的刚换过散热水箱，下部撞变形开始漏水，可以参考一下是不是这个问题。,auto_home,5111620ca243dc3611039338d305e679_10,,
我之前手机用数据线连接车子&nbsp;&nbsp;车子上可以播放手机上的百度地图&nbsp;&nbsp;酷狗音乐&nbsp;&nbsp;但是不显示画面&nbsp;也就单纯的用车子上面的喇叭播报&nbsp;&nbsp;画面还是在手机上看&nbsp;&nbsp;&nbsp;现在我用手机插上去&nbsp;&nbsp;老是显示什么程序错误&nbsp;&nbsp;然后夹杂着一些看不懂的&nbsp;&nbsp;我试了很多遍&nbsp;&nbsp;也换过数据线&nbsp;&nbsp;还是不行&nbsp;&nbsp;&nbsp;&nbsp;不知道这是什么原因&nbsp;&nbsp;有人又类似的情况吗&nbsp;&nbsp;帮我解决一下,auto_home,27fb0f9051c128e322c23495e95b7991,,
朗逸真鸡巴的丑 尤其是车屁股,auto_home,26ce128be8a6187e823b3caf88f2eba4_40,,
车子操控性可以，特别是斑马系统非常实用。,auto_home,456ec6d6f364b73b198f878db98fff87_2,,
车是不错，就是手动档，开起太累了,auto_home,182b01a4ac2d6183d232e4acd16e4f8c_11,,
绝对不会再买荣威 永远不会 永远不会 永远不会,auto_home,1e0e1c49e1542f486a85030b25e6f956_37,,
博越的音乐盛会,auto_home,40dea1f00320b4c25693de59cfc2dbef_6,,
亲，好眼光，性价比高，性能好，价格合理，空间大。,auto_home,4476fa78072aec9c555e9b5d84aca355_88,,
关注了名爵zs这款车很久了，请问这款车的油耗怎么样？,auto_home,11e107e2ca1189e9a185e339bdc14df8_5,,
质量真的不错。偶尔开车出去逛逛。,auto_home,26024,,
最近准备购车了，我觉得近两年我们的国产车品质都很高，所以目前不考虑合资，必须支持国产。正好我有两个好基友一个前年买的哈佛H6，一个去年买的荣威RX5，两款车都是爆款，口碑也都不错，这次把他俩约出来，PK一下，让我感受感受国产车的实力，哈哈。,auto_home,462626e475a2f2a6c9174cde40b059c2,,
现在低碳生活，节能环保什么的 完全就符合了这个发展趋势。,auto_home,231145c4b0d3136d4bb4483fc6044205_11,,
你们简直厉害，才提车多久，跑这么多了。德阳准车主点赞，顶起。,auto_home,162b2f8eb51265550365a019fbbce113_201,,
我代10万，后付6万1拿车走人，全搞定,auto_home,17949,,
三四线城市4s店太少,auto_home,3190a6c05e40acb73440dca6f45b4f6e_290,,
RX5本来屏幕就大，但没有关屏功能，导致静态下听音乐和广播时间不到一个小时就让关屏(不！是让退出功能)！害的音乐和广播不能继续听！如果有关屏功能，娱乐时间会更长！能否改进一下！,auto_home,7fa8048122bca822d32461276757c018,,
我和你一模一样的问题，也不知道问题出在哪，这车质量不行，我才两年车到处咯吱咯吱想，我都是比较爱惜车了都成这了4S店也不管，无语了，后悔买了,auto_home,3a570df7e668785a4696078165dba8c6_5,,
应该说还凑合吧，算不上优秀。跟很多合资的相比，胎噪和发动机声音稍微偏大。,auto_home,3a7e9c135194657a2ca21aeaa52371e2_155,,
善领声音太小了,auto_home,6b70d74b27bd252322778c00a1c7589b_107,,
目前看，这车好上手，想上路开开,auto_home,2c7acafbf70753e99805ef9ce506c578_9,,
去年12月入手小小六，小排量家用车，现在也有大半年了吧，长期城区郊县两地跑，半年跑了2万多公里，最开始想的就是一代步车，也没考虑太多，到现在，动力还是有点小尴尬，上高速还好，爬个坡什么的已经满足不了了，接下来被公司调去常驻郊县，家里平时也会用到车，开车吧，家里不方便，不开吧，自己不方便，于是增购这一说就来了，第一个车小小六是新车，家里条件也不是很好，考虑买个二手车玩玩，看来看去没有合适的，去做保养的时候看到大六，那大屏，直接就无法自拔了，销售员各种套路，又是试驾又是请我吃饭的，于是，家里就有了两个荣威车，小小六应老婆要求，红色，大六想着终于可以自己做主了吧，翰墨青好看，店里却告诉我只有红色，这就是命啊，这下老婆可就开心了，，，两个6，一个顾家，一个激进，对于小小六，没啥好说的，大六呢，高科技很多，但是，双离合这个就有点具体了，不如小小六那么柔顺，老婆最开始吵着要开大的，后面老老实实把车给我了，说驾驭不住，两个车油耗其实差不多，大六的做工稍微有点粗糙，也都能接受，这车适合跑高速，新车出的小问题也还都在接受范围，,auto_home,6174f280ca4ce5e59f782adc82500210,,
突然发现博越黑色的最漂亮,auto_home,7c1af91a29d1b6d4037a400cf86222d4_752,,
最近新车是越来越多，做工也是越来越完美，至少在我这种非专业人员看来，10万多的车，有这么多的配置和功能，已经很不错了。 比起本人2010年买的轿车来说，现在的车那叫一个齐全，基本你能想到的和想不到的功能它都有了。 对于全新哈弗H6，早就已经听说了，这次有机会来店里详细了解一下，说实话，还是比较满意的，毕竟我现在也在考虑换车了，不多说，来看看我给你们拍摄的,auto_home,80361f955e40d0b58d0cafa7fc2d5e50,,
牛，还是GL看着帅气！！！,auto_home,3d608782ad669363a585111422e6fe43_8,,
其实，博越性价比已经很高了,auto_home,4e66026e93bbbdc1dafebf4bccee7a5f_184,,
大灯与前保险扛缝隙偏大，车看起来不到六成新的样子,auto_home,2ce9d54307e2033d5f135cf42bef71d8_18,,
ZS的阿特金森发动机也省油的，价格也比兵智更合适,auto_home,b3756e3111c32f4d8e723dcff25af1c0_3,,
