content,content_source,source_id,auto_related,sentiment_label
正时链条壳漏油重新打胶呗没别的办法 摆臂就直接换新 ,auto_home,13bd9879126760a4c6af42e991b4b560_5,1,0
说实话你这个车就是动力不太足，别的都好。,auto_home,7194b6bdbecfa5c75c1d099fc7326e40_69,1,0
"说实话,一直想要买辆属于自己的轿车，自己手里预算有限，可以考虑的车型也不多，基本上不考虑合资品牌，只能在国产品牌中挑些口碑不错得车型。自己不是很喜欢市面上那些抄袭其他国际品牌的汽车设计的国产车，总有种千篇一律的感觉。&nbsp;&nbsp;上汽荣威作为国产自主品牌汽车，它的口碑也事众所周知的，上汽集团也市世界500强，冲这个世界500强也值得。&nbsp;&nbsp;关于荣威360首先看到荣威360的正脸，相信大部分人都跟我一样感受到了其时尚和低调，是一种较为主流车型设计。特别是大气的车身设计，非常符合像我样喜欢张扬的青年人。自己买车也是做为日常代步使用。刚好自己也需要车。就买了360符合自己经济条件。也比较适合我所在的地区。晚上可以去兜兜风。约个妹子出去玩玩。不过那样开车也比较慢哦。接下来就是我的车闪亮登场啦……",auto_home,420610ee2d6b3e331c2ffc9c13512ba3,1,1
这个车1.5T的，比较考验驾驶技术，油门控制好才行，必须保持发动机在2000转以上动力很足爬坡完全没问题，也就是低档位大油门，要舍得狠心踩，哈弗的车还是很耐操的，爬坡比一般的车难开一些,auto_home,4f35f3fad858c203c45b529765a82969_38,1,0
恭喜恭喜潍坊车友前来报道博越值得拥有,auto_home,2f03ea10a2d713d1caef4f2ba00068bc_34,1,1
秦100好大的中控屏，科技感满满的，外观颜值也高不少，尾灯还是那么拉风,auto_home,6a87be7e723e987924ff40a65bef4ca5_9,1,1
昨天路上发现左前轮胎压低报警，下班回家后补了一些气，今天开车还是报警，这是怎么回事？谁知道呢？补完已经到200kpa以上了，是补的不够？还是需要清除报警呢？,auto_home,2bebf347f1fe73332ce85965ba0c3318,1,0
试驾之后一定会更加喜欢这款车　,auto_home,37d5b02d9943474800bb9f844c33580d_33,1,1
哎 RX5有什么好的，作为博越智尊车主 还是觉得博越好,auto_home,7f5be2c2456ffbe51f70f288a96fb423_172,1,1
这是我自个儿的感受喜好和经验，你要买车最好多看几家车子，多做做对比。,auto_home,19361,1,0
