content,content_source,source_id,auto_related,sentiment_label
原来是原来，原来ABS没标配，能省就省，良心厂家会给你的，现在连丰田6W多的致炫都全系标配ESP了！你说那些车都还区别对待，你绝对很好？对自己要求高点吧！别说ESP没用，国外强制安装！,auto_home,18816,1,-1
原车始终是5寸的纸盆，音域不宽是硬伤，而且声音不那么干净，没有穿透力。有米的话还是换了，追求不高的原车也够用了。我是换的淘宝的套装喇叭，德国的羊毛盆，四个门600，工时400,auto_home,7d4d1ec44fc9851f539b0a695810a93e_35,1,-1
虎7听朋友说过还是偏向舒适，适合家用,auto_home,497a4123960eff13171ad62d0fe45584_14,1,1
嗨~~大家好~~抑制不住内心的兴奋~因为我终于提车咯~希望自己不会成为马路杀手。都觉得女司机不靠谱，觉得女司机开车隐患太大。我可不这么认为。总体来说RX5是自主品牌里的矫矫者，驾乘感受都很好，安全和静音方面有待提高。,auto_home,56d127f8a57f136e18720060be3d9db3,1,1
三万 这车除了减震偏硬 其他还是不错的！一点也不松散～～～别问我咋知道的,auto_home,3c81ab9b33d9c54fc9b827f7a002426a_5,1,-1
顶好，原车腊烛太差了,auto_home,4fc5a332ca2b24c87dbd0e845bfa44a1_14,1,-1
博越鹰眼大灯，远看近看，各有美妙不同。,auto_home,575cd5c8b1cf1e9f47c223e4f826dd51_185,1,1
恭喜，已加你微信，劳烦通过一下、我下月提车、加了减震系统不知道有没有用,auto_home,22130,1,0
转向灯还不错，不过hud真心丑哭了啊，实在不能忍,auto_home,2c5d56876bc2c61637574e4caa1164bb_470,1,-1
如果是这个异响随着车速增加而变快，就是轮胎的胎花里面卡石子了，建议清理下。,auto_home,20037,1,0
新提的爱车荣威RX5，刚开始预算是15万左右。考虑国产SUV，之前一直关注吉利博越。但是没有现车，偶然路过荣威4S店，被荣威RX我吸引啦，外形真的是很漂亮，设计得真是非常流畅。前脸儿看上去特别的成熟稳重，大灯连接着进气格栅。有现车宪政如果我今天交款明天就能提走，销售顾问态度也很好。所以呢，第二天我就提了荣威RX5这款车。激动的心情无法言说！,auto_home,362c57e7d1ad0eccf327665a7207f8d9,1,1
白色是最不会错的颜色 但红色是最耀眼的颜色,auto_home,7ddea506e77c51e11f75a9334b1962f3_3,0,0
起步副驾共振的声音，老大了，就几秒钟,auto_home,39928f9bbc9620fa2545a2d2745c18f2_11,1,-1
有考虑过合资，那就买合资车吧！。至于你说的国产车那几个方面不好。品控差。产品持续性差。技术差。油耗高,auto_home,4cb4837e0f86d00c3a4eff7dbb91b932_16,1,-1
我最近改的东西可多了，喷油嘴换成12孔的了，加了稳压器，改了点火线，改了后视镜加热！,auto_home,4f8c7213b2f99dc040e4f9ee75340b80_47,1,0
求助，09款老MG3插入钥匙后滴滴滴得报警响。启动不了，但是听歌，大灯都能开。,auto_home,32f6774d58820408d8a52a4a85ca8c32,1,-1
不错，希望荣威能越来越好,auto_home,7af39d5f6408712279b17bf4f4c75149_27,1,1
真的超级超级棒，感觉媳妇特别爱我，给我买这样好的车,auto_home,664644cffb732b2487156183ba0c0edb_1,1,1
"一般三键的,那个是后备箱啊",auto_home,255fb9ec327bfb8a325f59b57b45c9bc_1,1,0
仪表盘换了.........也没见增加点功能.....上汽真扣.......还贼难看.......,auto_home,3a5882be8d586f2189eba2055a8cf2ce_10,1,-1
我也是黑的，很漂亮,auto_home,4129697ab14835d8bbd6c5821e668364_215,0,0
目前谈到8.8自豪，还在观望,auto_home,4ae7de45f301ff8d408852d21e58bc64_2,1,0
刚开始觉得挺好，还推荐别人买小三，半年新车点火开关出问题，打不着火，觉得自己被打脸，一心支持国货，却被mg伤了,auto_home,2aab7df95c0cb496ce26286ed1261474,1,-1
怠速和行车噪音大吗？,auto_home,4e7a0e60f08e14b64fdc5bc1a96f6173_16,1,0
