content,content_source,source_id,auto_related,sentiment_label
09年，1、8荣威550，开空调风扇转，水温上到，1百零二度都不转，扒了水温感应器马上高速转，水温感应器以换新的了，本来开空调不转的，后来拆了正剧电池头再着车，开空调风扇转了，,auto_home,6bdef099a69ddc7961a01bc8410f52f5,1,0
有英伦血统的不是你们上汽旗下的名爵么？还有，凯迪拉克是美国的，不是英国的，拜托~多看书吧！一个车标好不好看也能否定一辆车的好坏，你这见识也是醉醉的~照这么说，RX5和i6设计还仿大众呢！设计师不是前大众的么？抱着通用的大腿不崇洋媚外？好歹吉利是把沃尔沃给收购了~这都拿来相提并论，你前几次打脸还不够么？一昧的否定别的车企，有意思？,auto_home,18824,1,-1
A&nbsp;柱连接的那个地方都是湿的。油耗呢，夏天来了，现在表显10.8升，SUV&nbsp;油耗，逆天！现在没钱，要不早卖了换车。,auto_home,5b74fce48e957219b5f9387cdb816cb0,1,-1
其实erx5那款车还不错哟，那是油电混动的，全景天窗，躺着就可以看星星，还有特别是那个互联网的大屏幕，想要什么，只要说说就可以了，很方便的，也很快捷，,auto_home,3146462639a2db96bac05094df90bfd3_1,1,1
咨询一下已提车的老司机？,auto_home,11283,1,0
确实好看，帝豪GS路过,auto_home,7cce8a3d5cca8977036b5a427a3a0c73_454,1,1
你的速腾也挺不错的吧,auto_home,7e94fd23efdda915745e7cfd8674b9a0_49,1,1
帝豪gs确实好看，就不知品质如何,auto_home,7cc5b6b1b0dff3d3d0327bda18d0ab3b_65,1,1
烂得比你多 都异响了,auto_home,7476fa9f72c6b507dfdeab63d1787ae8_13,1,-1
17年的车，说明书都减配没有了，日了狗了，不知道下载的电子版用户手册上有没有,auto_home,e97f40cb5f651c2293c6052e1d78efc0_2,1,0
因为吉利的质量不稳定不统一，不靠谱,auto_home,64b83ef67c8a28d8ee9a0c8e804e7e11_18,1,-1
楼主真的算是长城的老车主了，c50车牌不错,auto_home,30db3f4523b3dea2aff16350d4b92f25_26,1,1
博越在同价位车当中性价比算高的，相信自己的选择,auto_home,1ac9701de8d52eb75110d2048bcfb2f2_30,1,1
换机油，我前几天也这个清理，换了机油好多了,auto_home,46b79d59466889f9b15e65299cd98901_3,1,1
楼主对爱车呵护有佳啊，博越不会让你失望的,auto_home,2dde582b8038fdb58498d5d599c85f25_3,1,1
我看了论坛的质量反馈情况，博越问题远低于h6，再试驾下、征求下家里意见，应该提博越了,auto_home,4563ba473abfc6d8882dd7f7dc6efb66_14,1,cmp
"楼上的都是一帮狗屎.啥都不懂就在瞎说.你的另一个帖子我回复过了 去4s刷ecu~~~ 原先的版本开空调经常会出造成档位丢失,就成了空转",auto_home,2319df423baf36003fdd56d8d1ea19b9_13,1,0
最近发现副驾驶车门音响声音开大了会共振，特别是低音的时候！车门没啥问题的。有木有车友遇到这情况的？,auto_home,5e8ae5c0131cee573d66279e827dc51c,1,-1
"买這车吧考虑了半年！在這个价位他的配置最能装逼！哈哈哈！ 外观好看，特别是他的屁股,前脸呢，感觉没有博瑞好看！很喜欢博瑞的那个中网，但网上很多人说丑，可能因人而异吧！ 定车到提车 25天左右！ 惠州618团购会订购,也有可能是GS的产能真的提高了！ 车的价格嘛，基本没优惠，团购时候送的一个炒菜锅，拿回来用了2次就仍了，掉漆，我的炒饭都是黑的咯！ 由于是团购，所以价格是一口价，我也知道我这价格不美丽，就不公布细节了！下地12.6万！ 下面的今天随手拍的图片！随手看吧！ 顺便认证下车主！",auto_home,5381d6bb6eb3f6888c2d2a2b3f6027c4,1,1
刚刚看了一下，要拆那个塑料板还得把雨刮器都给卸掉吧？塑料板是个整体的，好大一块啊。,auto_home,71c0ac1b434530d168a212f83009e581_8,1,0
        作为一个奋斗在杭州的外乡人，暂且不说混的咋样，就是每年春运回老家也是苦不堪言，那个铁路的12306又有谁不了解谁不知道，每每看到无票无票无票，那心里拔凉拔凉的。就算买到票，一个人怎么折腾都没事，10个小时的路程反正也是一夜的事，但是现在有了老婆和孩子，在加上行李，瘦弱的我肿么办？ 心里早就萌生了买辆车的念头，只是杭州限牌和手头银子有限，一直没有付诸行动，但是也是每天没事看看论坛，看看车，看看别人家的提车作业和驾驶心得。就这么一天天的过日子，也许是我的念头感动了上天，五月摇号中签居然我也在列，这个念头不得不加快步伐来实现。由于之前就对车了解一些，根据自己的预算，定位国产，当时特别钟意的品牌是奇瑞和东风，于是开始了杭城6月天实体店看车之旅，尤其前后看了艾瑞泽5、瑞虎3、东风风神AX3、东风风行景逸X3，个人比较喜欢城市SUV，主要是长途驾驶不累加上视线好，媳妇喜欢轿车，说是舒适，不张扬还好看。总体感觉还是奇瑞实在一些，无论口碑还是造型。一直没有确定买什么车的时候一朋友介绍说可以看看最近比较火的吉利，我一想也对，都是国产看看就看看呗。那天和我表哥和我弟去了萧山豪跃4S店看，直接被白富美吉利帝豪GS展车深深的吸引，什么帝豪啊、什么远景啊，什么金刚啊，真的是一眼没看，和销售了解下配置和性能，没有犹豫直接订车。当然我没有选择白富美，我选择金富美。接下来就是苦逼的等车之旅……（此处省略一万字），买GS的车友和朋友肯定都知道这一环节的煎熬和过程，我就不唠叨了！,auto_home,5834ca4997bffa57ce8c1340330ebf38,1,1
我一直想买2.4的一直没有车，只有2.0的库存新车，还是2.4的行政配置好,auto_home,6a8bee9bf41547f6d71ee7f57ef48c26_125,1,1
哈哈，都一样的，我的也是啦，凑活开，90以上要急加速更没谱了，超车很累,auto_home,2fdcd6d4a114da235a7e5e2471629e66_13,1,-1
未来的多路况选择按钮,auto_home,3f771681a6553fb0d120097522aa3eed_6,1,0
 作为一个95的小骚年 拿了驾照三年了 一直就是蹭我哥的起亚智跑 2.0自吸 手动的 动力还是可以的  天天跑论坛 提车快10天了    上个月24号去SSSS提的车 前一天订第二天提车  速度挺快的  晒图了  语文是体育老师教的   最后中标了  左前门有异响  能接受就是有时候有点心烦。。。。。最后要认证吧 求精。。。,auto_home,2785b268a1b6cb67d93a65d6378e21f7,1,-1
上汽给ZS调校的行驶质感非常好的。底盘好开。,auto_home,370d047e6c6f36c3cddadc3c51026409_21,1,1
我对日系车不怎么反感~但对丰田系绝对抵制~~~MD我就差点开凯美瑞挂了。。。原因是130时速没了刹车。得亏前车加速走了，不然我就惨了。开到SSSS，根本查不出来。和我一个现象的至少6，7位车主。工程师什么都查不出来，只说这是偶然现象。没前兆。。。我们听完都快哭了。谁知道什么时候刹车就又没了。三月之后朋友和他堂弟上高速，又突然没了刹车，然后方向盘强烈抖动硬化了！两人前方就是大货车。后来踩电子脚刹后方向又有了，然后赶紧匝道停下。。。。最后按高速时速下限晃到目的地，办完事又晃回来，朋友直接亏了6万卖了~从买到卖7个月,auto_home,79cd2732f83ef2ff1ed63791411902e1_3,1,-1
本来就很看好1.5手豪，如果真的像你说的这样，那果断就去下单了,auto_home,3eab6343210e372b2c53ec3febd98801_17,1,1
就是在方向盘下方扭力轴位置...,auto_home,17278,1,0
是得，不过红色的博越很少,auto_home,56b2502c61b7ef4ba02c82443a26b14e_61,1,0
佳通at100有235/60/18，价格600多，toyo opat2 有255/55/18，15年的库存大概600多，经济适用，花费不多,auto_home,27a48cef16af2297dad0f96b22d888b4_3,1,1
可以是可以，好处是漂亮，再换了宽点的轮胎车会在行驶过程，转弯过程中更稳。坏处就是，1.改变了里程表的指示，实际车速按表上是快了。2.增加的方向机的负荷，会是方向机提前退休。3.加大了发动机的负荷，尤其是起步时会感觉“肉”4.抬高了车身，离地间隙边大，会造成高速原有空气动力学的改变，而造成的车飘。5.增加制动系统的负荷，会让你的刹车片和刹车片提前进入更换期。6.直接影响你的油耗，就是费油，常理上是10升的油耗会增加半个油,auto_home,18615,1,-1
这车实惠，还送沪牌，不错,auto_home,6432,1,1
期待回访博越野炊记。。。。谢谢,auto_home,41c86488b79441e01dea0ce217e62b50_241,1,0
中国最美SUV，博越你值得拥有,auto_home,73325abb21a3408bf8262f3b3c3ec1d2_95,1,1
漂亮！，我的车到了，争取也得一份,auto_home,25154,1,1
博越外观确实不会属于国产车,auto_home,1aa729c04d4e344829209b7455336459_4,1,0
都很正常 也没有泄露，冲冲前边散热好就凉快一天 第二天又温风了！现在40度的天气开它简直是活受罪,auto_home,48882ddde3a3f99eeb3142202b08647a_2,1,-1
外观居然没动，奇瑞你别伤害观致的情怀，不要脸！,auto_home,7df48c199e10a6984e17021345b36d66_28,1,-1
